#GEN	x_best	f(x_best)	#eval
0	[-0.37434067 -0.28355086]	0.2205320304123937	128
1	[-0.37434067 -0.28355086]	0.2205320304123937	256
2	[0.31046547 0.07214226]	0.10159331581142222	384
3	[0.00514533 0.06336539]	0.004041646571780847	512
4	[ 0.01782867 -0.0509926 ]	0.002918106926232724	640
5	[ 0.01782867 -0.0509926 ]	0.002918106926232724	768
6	[ 0.01782867 -0.0509926 ]	0.002918106926232724	896
7	[ 0.01782867 -0.0509926 ]	0.002918106926232724	1024
8	[ 0.01782867 -0.0509926 ]	0.002918106926232724	1152
9	[ 0.01782867 -0.0509926 ]	0.002918106926232724	1280
10	[ 0.01782867 -0.0509926 ]	0.002918106926232724	1408
11	[ 0.01782867 -0.0509926 ]	0.002918106926232724	1536
12	[ 0.01782867 -0.0509926 ]	0.002918106926232724	1664
13	[0.04348546 0.01840979]	0.0022299059900406696	1792
14	[ 0.02983961 -0.01009637]	0.000992338796404723	1920
15	[ 0.02983961 -0.01009637]	0.000992338796404723	2048
16	[ 0.02983961 -0.01009637]	0.000992338796404723	2176
17	[ 0.02983961 -0.01009637]	0.000992338796404723	2304
18	[ 0.02983961 -0.01009637]	0.000992338796404723	2432
19	[-0.01720781  0.01570698]	0.0005428179965496649	2560
20	[0.0102995  0.00427918]	0.00012439111793479174	2688
21	[-0.00546282  0.00166535]	3.261581986577394e-05	2816
22	[-0.00546282  0.00166535]	3.261581986577394e-05	2944
23	[ 0.00104617 -0.00346962]	1.3132735004841428e-05	3072
24	[ 0.00032698 -0.00043962]	3.001803545113814e-07	3200
25	[ 0.00032698 -0.00043962]	3.001803545113814e-07	3328
26	[ 0.00032698 -0.00043962]	3.001803545113814e-07	3456
27	[ 0.00032698 -0.00043962]	3.001803545113814e-07	3584
28	[ 0.00032698 -0.00043962]	3.001803545113814e-07	3712
29	[ 0.00032698 -0.00043962]	3.001803545113814e-07	3840
30	[ 0.00032698 -0.00043962]	3.001803545113814e-07	3968
31	[ 0.00032698 -0.00043962]	3.001803545113814e-07	4096
32	[ 0.00032698 -0.00043962]	3.001803545113814e-07	4224
33	[ 0.00032698 -0.00043962]	3.001803545113814e-07	4352
34	[ 0.00032698 -0.00043962]	3.001803545113814e-07	4480
35	[ 0.00032698 -0.00043962]	3.001803545113814e-07	4608
36	[ 0.00046891 -0.00020672]	2.6260676759297867e-07	4736
37	[0.00042963 0.00015055]	2.0724600283866816e-07	4864
38	[0.00042963 0.00015055]	2.0724600283866816e-07	4992
39	[-6.87943177e-05  3.11617456e-04]	1.0183809681544657e-07	5120
40	[ 1.95025991e-04 -3.57412869e-05]	3.9312576621778544e-08	5248
41	[ 1.95025991e-04 -3.57412869e-05]	3.9312576621778544e-08	5376
42	[-9.58856820e-05 -1.25003624e-04]	2.4819969984354302e-08	5504
43	[-9.58856820e-05 -1.25003624e-04]	2.4819969984354302e-08	5632
44	[-9.58856820e-05 -1.25003624e-04]	2.4819969984354302e-08	5760
45	[-3.46037025e-05  5.09791629e-05]	3.796291278436925e-09	5888
46	[-3.46037025e-05  5.09791629e-05]	3.796291278436925e-09	6016
47	[-3.46037025e-05  5.09791629e-05]	3.796291278436925e-09	6144
48	[ 1.86345994e-05 -2.63284803e-05]	1.0404371691268434e-09	6272
49	[ 1.86345994e-05 -2.63284803e-05]	1.0404371691268434e-09	6400
50	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	6528
51	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	6656
52	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	6784
53	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	6912
54	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7040
55	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7168
56	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7296
57	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7424
58	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7552
59	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7680
60	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7808
61	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	7936
62	[ 3.73396223e-06 -1.91747989e-06]	1.7619203068805134e-11	8064
63	[-2.81186341e-06 -2.83330945e-07]	7.986852240293856e-12	8192
64	[-2.81186341e-06 -2.83330945e-07]	7.986852240293856e-12	8320
65	[-2.81186341e-06 -2.83330945e-07]	7.986852240293856e-12	8448
66	[-2.81186341e-06 -2.83330945e-07]	7.986852240293856e-12	8576
67	[-2.81186341e-06 -2.83330945e-07]	7.986852240293856e-12	8704
68	[ 3.26594216e-07 -2.21697430e-06]	5.021638841235492e-12	8832
69	[-2.10449961e-07 -8.79126663e-07]	8.171528751799856e-13	8960
70	[-5.57178106e-09 -6.84942551e-07]	4.691773429540668e-13	9088
71	[-5.57178106e-09 -6.84942551e-07]	4.691773429540668e-13	9216
72	[-5.57178106e-09 -6.84942551e-07]	4.691773429540668e-13	9344
73	[-1.06723974e-07 -5.45079499e-07]	3.0850166728814946e-13	9472
74	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	9600
75	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	9728
76	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	9856
77	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	9984
78	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	10112
79	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	10240
80	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	10368
81	[-1.06723974e-07 -3.68411034e-08]	1.2747273582340577e-14	10496
82	[7.95728026e-08 4.77395674e-08]	8.61089721613584e-15	10624
83	[7.95728026e-08 4.77395674e-08]	8.61089721613584e-15	10752
84	[7.95728026e-08 4.77395674e-08]	8.61089721613584e-15	10880
85	[ 2.54929759e-08 -8.06452460e-08]	7.153547530413952e-15	11008
86	[ 7.72668770e-08 -9.92836279e-09]	6.068742675176407e-15	11136
87	[ 7.72668770e-08 -9.92836279e-09]	6.068742675176407e-15	11264
88	[ 7.72668770e-08 -9.92836279e-09]	6.068742675176407e-15	11392
89	[-5.44996288e-08 -2.48087446e-08]	3.585683347382251e-15	11520
90	[-5.44996288e-08 -2.48087446e-08]	3.585683347382251e-15	11648
91	[-2.35247470e-08 -1.20385242e-08]	6.983397867063738e-16	11776
92	[-2.35247470e-08 -1.20385242e-08]	6.983397867063738e-16	11904
93	[-5.28232453e-09  8.06696128e-09]	9.297881672361164e-17	12032
94	[-5.28232453e-09  8.06696128e-09]	9.297881672361164e-17	12160
95	[-5.28232453e-09  8.06696128e-09]	9.297881672361164e-17	12288
96	[-5.28232453e-09  8.06696128e-09]	9.297881672361164e-17	12416
97	[-5.28232453e-09  8.06696128e-09]	9.297881672361164e-17	12544
98	[-5.28232453e-09  8.06696128e-09]	9.297881672361164e-17	12672
99	[4.30219024e-09 5.17824439e-09]	4.532305577796018e-17	12800
100	[ 1.56849808e-09 -1.30254722e-09]	4.1568154941638185e-18	12928
101	[ 1.56849808e-09 -1.30254722e-09]	4.1568154941638185e-18	13056
102	[-1.26087674e-09 -1.22292193e-09]	3.085348213953097e-18	13184
103	[-1.20944296e-09  3.22404212e-10]	1.5666967571988751e-18	13312
104	[-1.20944296e-09  3.22404212e-10]	1.5666967571988751e-18	13440
105	[-1.20944296e-09  3.22404212e-10]	1.5666967571988751e-18	13568
106	[-1.20944296e-09  3.22404212e-10]	1.5666967571988751e-18	13696
107	[ 1.17183180e-09 -2.74051734e-10]	1.448294121371173e-18	13824
108	[ 1.17183180e-09 -2.74051734e-10]	1.448294121371173e-18	13952
109	[ 1.17183180e-09 -2.74051734e-10]	1.448294121371173e-18	14080
110	[1.10729759e-09 3.77992931e-10]	1.3689866066395409e-18	14208
111	[1.10729759e-09 3.77992931e-10]	1.3689866066395409e-18	14336
112	[-7.61643889e-10 -1.05693373e-10]	5.9127250231663365e-19	14464
113	[-6.78505590e-10 -3.39374992e-10]	5.755452207732768e-19	14592
114	[4.05703468e-10 3.73743175e-10]	3.042792653884808e-19	14720
115	[4.05703468e-10 3.73743175e-10]	3.042792653884808e-19	14848
116	[-2.18510959e-10  2.37568430e-10]	1.0418579799846202e-19	14976
117	[ 8.35005086e-11 -9.53325113e-11]	1.606062264041395e-20	15104
118	[ 8.35005086e-11 -9.53325113e-11]	1.606062264041395e-20	15232
119	[-5.99810200e-11 -4.25946959e-11]	5.41203087984506e-21	15360
120	[-5.99810200e-11 -4.25946959e-11]	5.41203087984506e-21	15488
121	[-5.99810200e-11 -4.25946959e-11]	5.41203087984506e-21	15616
122	[ 2.67198677e-11 -6.10390282e-12]	7.5120895926295e-22	15744
123	[ 2.67198677e-11 -6.10390282e-12]	7.5120895926295e-22	15872
124	[ 2.67198677e-11 -6.10390282e-12]	7.5120895926295e-22	16000
125	[ 2.67198677e-11 -6.10390282e-12]	7.5120895926295e-22	16128
126	[ 2.67198677e-11 -6.10390282e-12]	7.5120895926295e-22	16256
127	[ 2.67198677e-11 -6.10390282e-12]	7.5120895926295e-22	16384
128	[ 2.67198677e-11 -6.10390282e-12]	7.5120895926295e-22	16512
129	[2.18365853e-11 6.35987453e-12]	5.1728446037326235e-22	16640
130	[2.18365853e-11 6.35987453e-12]	5.1728446037326235e-22	16768
131	[2.18365853e-11 6.35987453e-12]	5.1728446037326235e-22	16896
132	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17024
133	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17152
134	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17280
135	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17408
136	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17536
137	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17664
138	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17792
139	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	17920
140	[-1.85774505e-12 -2.04142971e-12]	7.618651935118214e-24	18048
141	[3.98608772e-13 8.84116056e-13]	9.40550153424633e-25	18176
142	[ 5.39291977e-13 -4.08593109e-14]	2.9250532008114335e-25	18304
143	[ 5.39291977e-13 -4.08593109e-14]	2.9250532008114335e-25	18432
144	[ 5.39291977e-13 -4.08593109e-14]	2.9250532008114335e-25	18560
145	[ 5.39291977e-13 -4.08593109e-14]	2.9250532008114335e-25	18688
146	[ 5.39291977e-13 -4.08593109e-14]	2.9250532008114335e-25	18816
147	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	18944
148	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19072
149	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19200
150	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19328
151	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19456
152	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19584
153	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19712
154	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19840
155	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	19968
156	[-6.72965331e-14 -7.27904344e-14]	9.827270710578222e-27	20096
