#GEN	x_best	f(x_best)	#eval
0	[-0.01867076  0.41073277]	0.1690500060062004	1024
1	[0.00297888 0.05923619]	0.003517800012868622	2048
2	[0.00297888 0.05923619]	0.003517800012868622	3072
3	[0.00297888 0.05923619]	0.003517800012868622	4096
4	[0.00297888 0.05923619]	0.003517800012868622	5120
5	[0.00297888 0.05923619]	0.003517800012868622	6144
6	[0.01854304 0.00378941]	0.0003582038693300502	7168
7	[0.01854304 0.00378941]	0.0003582038693300502	8192
8	[0.01854304 0.00378941]	0.0003582038693300502	9216
9	[0.01854304 0.00378941]	0.0003582038693300502	10240
10	[0.01854304 0.00378941]	0.0003582038693300502	11264
11	[-0.0095403  -0.01610385]	0.00035035141280390336	12288
12	[-0.0095403  -0.01610385]	0.00035035141280390336	13312
13	[-0.0095403  -0.01610385]	0.00035035141280390336	14336
14	[-0.0095403  -0.01610385]	0.00035035141280390336	15360
15	[0.00867835 0.01022073]	0.000179777122038346	16384
16	[-0.00714172 -0.00288926]	5.93520333156228e-05	17408
17	[-0.00714172 -0.00288926]	5.93520333156228e-05	18432
18	[-0.00714172 -0.00288926]	5.93520333156228e-05	19456
19	[-0.00714172 -0.00288926]	5.93520333156228e-05	20480
20	[ 0.00253336 -0.00125599]	7.995448072924166e-06	21504
21	[ 0.00253336 -0.00125599]	7.995448072924166e-06	22528
22	[ 0.00253336 -0.00125599]	7.995448072924166e-06	23552
23	[-0.00040199 -0.00097848]	1.1190104134881444e-06	24576
24	[-0.00040199 -0.00097848]	1.1190104134881444e-06	25600
25	[-0.0008622   0.00037983]	8.876610485875862e-07	26624
26	[-0.0008622   0.00037983]	8.876610485875862e-07	27648
27	[-0.0008622   0.00037983]	8.876610485875862e-07	28672
28	[-0.0008622   0.00037983]	8.876610485875862e-07	29696
29	[-0.0008622   0.00037983]	8.876610485875862e-07	30720
30	[-0.0008622   0.00037983]	8.876610485875862e-07	31744
31	[-0.0008622   0.00037983]	8.876610485875862e-07	32768
32	[-0.0008622   0.00037983]	8.876610485875862e-07	33792
33	[4.59689154e-04 2.20065411e-05]	2.117984065190674e-07	34816
34	[0.00034001 0.00024871]	1.77460094847714e-07	35840
35	[ 3.74089080e-05 -2.04809038e-04]	4.334616831816661e-08	36864
36	[ 3.74089080e-05 -2.04809038e-04]	4.334616831816661e-08	37888
37	[-0.0001613   0.00011335]	3.886557316186134e-08	38912
38	[-1.18874010e-04  2.47660283e-05]	1.4744386319074319e-08	39936
39	[-1.18874010e-04  2.47660283e-05]	1.4744386319074319e-08	40960
40	[-1.18874010e-04  2.47660283e-05]	1.4744386319074319e-08	41984
41	[4.64784862e-05 4.08987030e-05]	3.832953583546478e-09	43008
42	[4.64784862e-05 4.08987030e-05]	3.832953583546478e-09	44032
43	[4.64784862e-05 4.08987030e-05]	3.832953583546478e-09	45056
44	[1.51501592e-05 5.17125114e-05]	2.9037111590250737e-09	46080
45	[1.51501592e-05 5.17125114e-05]	2.9037111590250737e-09	47104
46	[-2.59757192e-05  1.60399623e-05]	9.320183763280531e-10	48128
47	[-2.59757192e-05  1.60399623e-05]	9.320183763280531e-10	49152
48	[-1.49974375e-06  4.37843584e-06]	2.141993167012317e-11	50176
49	[-1.49974375e-06  4.37843584e-06]	2.141993167012317e-11	51200
50	[-1.49974375e-06  4.37843584e-06]	2.141993167012317e-11	52224
51	[-1.49974375e-06  4.37843584e-06]	2.141993167012317e-11	53248
52	[-1.49974375e-06  4.37843584e-06]	2.141993167012317e-11	54272
53	[-1.49974375e-06  4.37843584e-06]	2.141993167012317e-11	55296
54	[-8.59750258e-07  1.72745965e-06]	3.723287331995901e-12	56320
55	[-8.59750258e-07  1.72745965e-06]	3.723287331995901e-12	57344
56	[-8.59750258e-07  1.72745965e-06]	3.723287331995901e-12	58368
57	[-8.59750258e-07  1.72745965e-06]	3.723287331995901e-12	59392
58	[-8.59750258e-07  1.72745965e-06]	3.723287331995901e-12	60416
59	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	61440
60	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	62464
61	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	63488
62	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	64512
63	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	65536
64	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	66560
65	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	67584
66	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	68608
67	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	69632
68	[-3.14791926e-07 -5.99406367e-07]	4.583819488677558e-13	70656
69	[1.22055303e-09 2.48685199e-07]	6.184581799497506e-14	71680
70	[1.22055303e-09 2.48685199e-07]	6.184581799497506e-14	72704
71	[1.22055303e-09 2.48685199e-07]	6.184581799497506e-14	73728
72	[1.22055303e-09 2.48685199e-07]	6.184581799497506e-14	74752
73	[1.22055303e-09 2.48685199e-07]	6.184581799497506e-14	75776
74	[1.22055303e-09 2.48685199e-07]	6.184581799497506e-14	76800
75	[ 1.5178358e-07 -3.5985098e-08]	2.433318229619038e-14	77824
76	[ 1.5178358e-07 -3.5985098e-08]	2.433318229619038e-14	78848
77	[ 1.5178358e-07 -3.5985098e-08]	2.433318229619038e-14	79872
78	[ 1.17903274e-07 -9.61418366e-08]	2.3144434832755934e-14	80896
79	[ 1.17903274e-07 -9.61418366e-08]	2.3144434832755934e-14	81920
80	[-3.76742002e-09 -7.29271309e-08]	5.332559879432782e-15	82944
81	[-3.76742002e-09 -7.29271309e-08]	5.332559879432782e-15	83968
82	[-1.8146074e-08 -1.0909350e-08]	4.482939187427723e-16	84992
83	[-1.8146074e-08 -1.0909350e-08]	4.482939187427723e-16	86016
84	[-1.8146074e-08 -1.0909350e-08]	4.482939187427723e-16	87040
85	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	88064
86	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	89088
87	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	90112
88	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	91136
89	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	92160
90	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	93184
91	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	94208
92	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	95232
93	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	96256
94	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	97280
95	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	98304
96	[1.11591368e-10 4.67579542e-09]	2.1875515422767252e-17	99328
97	[-1.45992040e-09 -4.01055608e-09]	1.8215927652756064e-17	100352
#Result: mean = 0.0019416583709107869	std = 0.01698483555714693
