#GEN	x_best	f(x_best)	#eval
0	[0.32871867 0.79495652]	0.7400118231085926	128
1	[ 0.36733638 -0.2433947 ]	0.19417699286679488	256
2	[ 0.11512712 -0.22344954]	0.06318394912023002	384
3	[ 0.11512712 -0.22344954]	0.06318394912023002	512
4	[ 0.11512712 -0.22344954]	0.06318394912023002	640
5	[ 0.11512712 -0.22344954]	0.06318394912023002	768
6	[ 0.00828705 -0.03557871]	0.0013345199519556668	896
7	[ 0.00828705 -0.03557871]	0.0013345199519556668	1024
8	[ 0.00828705 -0.03557871]	0.0013345199519556668	1152
9	[ 0.00828705 -0.03557871]	0.0013345199519556668	1280
10	[-0.01974186  0.00733721]	0.0004435758267367394	1408
11	[-0.01974186  0.00733721]	0.0004435758267367394	1536
12	[-0.01974186  0.00733721]	0.0004435758267367394	1664
13	[-0.01974186  0.00733721]	0.0004435758267367394	1792
14	[-0.01974186  0.00733721]	0.0004435758267367394	1920
15	[-0.00968857  0.0007353 ]	9.440903600249838e-05	2048
16	[-0.00968857  0.0007353 ]	9.440903600249838e-05	2176
17	[-0.0031552  -0.00291599]	1.8458292900196093e-05	2304
18	[-0.0031552  -0.00291599]	1.8458292900196093e-05	2432
19	[-0.0031552  -0.00291599]	1.8458292900196093e-05	2560
20	[-0.0031552  -0.00291599]	1.8458292900196093e-05	2688
21	[ 0.00207319 -0.00040168]	4.4594795664411585e-06	2816
22	[ 0.00207319 -0.00040168]	4.4594795664411585e-06	2944
23	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3072
24	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3200
25	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3328
26	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3456
27	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3584
28	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3712
29	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3840
30	[-0.0001727  -0.00040168]	1.9117380701832665e-07	3968
31	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4096
32	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4224
33	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4352
34	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4480
35	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4608
36	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4736
37	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4864
38	[-0.0001727  -0.00040168]	1.9117380701832665e-07	4992
39	[-0.0001727  -0.00040168]	1.9117380701832665e-07	5120
40	[-0.00026311 -0.00029113]	1.5398431756275452e-07	5248
41	[1.64913210e-04 8.58927646e-05]	3.457393377961163e-08	5376
42	[1.64913210e-04 8.58927646e-05]	3.457393377961163e-08	5504
43	[-1.47766462e-04 -7.19972020e-05]	2.701852447508678e-08	5632
44	[-1.47766462e-04 -7.19972020e-05]	2.701852447508678e-08	5760
45	[-1.14637002e-05 -1.25805441e-04]	1.595842536674651e-08	5888
46	[ 1.98425201e-05 -7.34743232e-05]	5.7922017711786655e-09	6016
47	[ 1.98425201e-05 -7.34743232e-05]	5.7922017711786655e-09	6144
48	[ 1.98425201e-05 -7.34743232e-05]	5.7922017711786655e-09	6272
49	[ 1.98425201e-05 -7.34743232e-05]	5.7922017711786655e-09	6400
50	[-2.63323212e-05 -2.63623999e-05]	1.3883672675686334e-09	6528
51	[-2.63323212e-05 -2.63623999e-05]	1.3883672675686334e-09	6656
52	[-2.63323212e-05 -2.63623999e-05]	1.3883672675686334e-09	6784
53	[-2.63323212e-05 -2.63623999e-05]	1.3883672675686334e-09	6912
54	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7040
55	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7168
56	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7296
57	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7424
58	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7552
59	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7680
60	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7808
61	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	7936
62	[-6.45353785e-06 -1.41534533e-06]	4.365135314885727e-11	8064
63	[3.44283152e-06 1.45601417e-06]	1.3973066133578708e-11	8192
64	[3.44283152e-06 1.45601417e-06]	1.3973066133578708e-11	8320
65	[3.44283152e-06 1.45601417e-06]	1.3973066133578708e-11	8448
66	[-1.17738432e-06  6.50213629e-07]	1.8090115997463004e-12	8576
67	[-1.17738432e-06  6.50213629e-07]	1.8090115997463004e-12	8704
68	[-5.31735783e-07 -8.61347865e-07]	1.0246630880846026e-12	8832
69	[-5.31735783e-07 -8.61347865e-07]	1.0246630880846026e-12	8960
70	[ 2.71232932e-07 -6.62169773e-07]	5.12036111321652e-13	9088
71	[ 2.71232932e-07 -6.62169773e-07]	5.12036111321652e-13	9216
72	[ 2.71232932e-07 -6.62169773e-07]	5.12036111321652e-13	9344
73	[ 2.71232932e-07 -6.62169773e-07]	5.12036111321652e-13	9472
74	[6.14203312e-07 1.37632008e-07]	3.9618827800790014e-13	9600
75	[9.52019347e-08 2.19431143e-07]	5.721343470043512e-14	9728
76	[-4.50958971e-08  1.29846715e-07]	1.889380923250752e-14	9856
77	[-4.50958971e-08  1.29846715e-07]	1.889380923250752e-14	9984
78	[-4.50958971e-08  1.29846715e-07]	1.889380923250752e-14	10112
79	[-4.50958971e-08  1.29846715e-07]	1.889380923250752e-14	10240
80	[-4.50958971e-08  1.29846715e-07]	1.889380923250752e-14	10368
81	[ 1.82306409e-08 -8.62382132e-08]	7.769385684331738e-15	10496
82	[ 1.82306409e-08 -8.62382132e-08]	7.769385684331738e-15	10624
83	[ 1.82306409e-08 -8.62382132e-08]	7.769385684331738e-15	10752
84	[ 1.82306409e-08 -8.62382132e-08]	7.769385684331738e-15	10880
85	[ 2.81932911e-08 -9.22303347e-09]	8.799260083749983e-16	11008
86	[ 2.81932911e-08 -9.22303347e-09]	8.799260083749983e-16	11136
87	[ 2.81932911e-08 -9.22303347e-09]	8.799260083749983e-16	11264
88	[ 2.81932911e-08 -9.22303347e-09]	8.799260083749983e-16	11392
89	[ 2.81932911e-08 -9.22303347e-09]	8.799260083749983e-16	11520
90	[-2.43781333e-08  1.03267950e-08]	7.009360805060535e-16	11648
91	[-2.43781333e-08  1.03267950e-08]	7.009360805060535e-16	11776
92	[-8.31806394e-11  2.17317455e-08]	4.722756797620407e-16	11904
93	[-8.31806394e-11  2.17317455e-08]	4.722756797620407e-16	12032
94	[-8.31806394e-11  2.17317455e-08]	4.722756797620407e-16	12160
95	[4.81861929e-09 1.74727415e-08]	3.2851578840695677e-16	12288
96	[4.81861929e-09 1.74727415e-08]	3.2851578840695677e-16	12416
97	[8.29781715e-09 1.34826464e-09]	7.067158698778731e-17	12544
98	[8.29781715e-09 1.34826464e-09]	7.067158698778731e-17	12672
99	[8.29781715e-09 1.34826464e-09]	7.067158698778731e-17	12800
100	[6.88093054e-11 7.67450868e-09]	5.890281826512619e-17	12928
101	[-4.17094364e-09  7.32803647e-10]	1.7933772065561864e-17	13056
102	[-4.17094364e-09  7.32803647e-10]	1.7933772065561864e-17	13184
103	[-1.63661414e-09 -3.14457669e-10]	2.777389470727172e-18	13312
104	[-7.2554600e-10 -6.5114041e-10]	9.504008320088767e-19	13440
105	[-3.80279514e-10  5.11959545e-10]	4.067150847085559e-19	13568
106	[-3.80279514e-10  5.11959545e-10]	4.067150847085559e-19	13696
107	[-3.80279514e-10  5.11959545e-10]	4.067150847085559e-19	13824
108	[-3.80279514e-10  5.11959545e-10]	4.067150847085559e-19	13952
109	[-8.72544964e-11 -3.62857504e-10]	1.392789150388004e-19	14080
