#GEN	x_best	f(x_best)	#eval
229	[-3.88102256e-19 -2.81776934e-19]	2.3002160144886477e-37	29440
230	[-3.88102256e-19 -2.81776934e-19]	2.3002160144886477e-37	29568
231	[-3.88102256e-19 -2.81776934e-19]	2.3002160144886477e-37	29696
232	[-3.88102256e-19 -2.81776934e-19]	2.3002160144886477e-37	29824
233	[ 1.77900589e-19 -3.55300025e-19]	1.5788672729943825e-37	29952
234	[ 1.77900589e-19 -3.55300025e-19]	1.5788672729943825e-37	30080
235	[ 1.77900589e-19 -1.23697177e-19]	4.6949611160977107e-38	30208
236	[ 1.77900589e-19 -1.23697177e-19]	4.6949611160977107e-38	30336
237	[ 1.77900589e-19 -1.23697177e-19]	4.6949611160977107e-38	30464
238	[ 1.77900589e-19 -1.23697177e-19]	4.6949611160977107e-38	30592
239	[ 2.57284913e-20 -4.40108090e-20]	2.5989065746023732e-39	30720
240	[ 2.57284913e-20 -4.40108090e-20]	2.5989065746023732e-39	30848
241	[ 2.57284913e-20 -4.40108090e-20]	2.5989065746023732e-39	30976
242	[ 2.57284913e-20 -4.40108090e-20]	2.5989065746023732e-39	31104
243	[ 2.57284913e-20 -4.40108090e-20]	2.5989065746023732e-39	31232
244	[-1.26397645e-20  9.87954719e-21]	2.5736910048902652e-40	31360
245	[-1.26397645e-20  9.87954719e-21]	2.5736910048902652e-40	31488
246	[-1.26397645e-20  9.87954719e-21]	2.5736910048902652e-40	31616
247	[-1.26397645e-20  9.87954719e-21]	2.5736910048902652e-40	31744
248	[-1.26397645e-20  9.87954719e-21]	2.5736910048902652e-40	31872
249	[-1.26397645e-20  9.87954719e-21]	2.5736910048902652e-40	32000
250	[-4.93651214e-21 -1.33580712e-21]	2.615353278811112e-41	32128
251	[-4.93651214e-21 -1.33580712e-21]	2.615353278811112e-41	32256
252	[2.34926675e-21 2.65350158e-21]	1.2560124919167352e-41	32384
253	[2.34926675e-21 2.65350158e-21]	1.2560124919167352e-41	32512
254	[2.34926675e-21 2.65350158e-21]	1.2560124919167352e-41	32640
255	[2.34926675e-21 2.65350158e-21]	1.2560124919167352e-41	32768
256	[2.34926675e-21 2.65350158e-21]	1.2560124919167352e-41	32896
257	[2.34926675e-21 2.65350158e-21]	1.2560124919167352e-41	33024
258	[2.34926675e-21 2.65350158e-21]	1.2560124919167352e-41	33152
259	[ 4.04337174e-22 -2.61912412e-21]	7.023299703031815e-42	33280
260	[ 4.04337174e-22 -2.61912412e-21]	7.023299703031815e-42	33408
261	[ 4.04337174e-22 -2.61912412e-21]	7.023299703031815e-42	33536
262	[ 4.04337174e-22 -2.61912412e-21]	7.023299703031815e-42	33664
263	[3.95404632e-22 6.82436212e-22]	6.220640069970388e-43	33792
264	[3.95404632e-22 6.82436212e-22]	6.220640069970388e-43	33920
265	[3.95404632e-22 6.82436212e-22]	6.220640069970388e-43	34048
266	[-2.70892211e-22  2.41751929e-22]	1.3182658529127385e-43	34176
267	[-2.70892211e-22  2.41751929e-22]	1.3182658529127385e-43	34304
268	[-2.70892211e-22  2.41751929e-22]	1.3182658529127385e-43	34432
269	[-2.70892211e-22  2.41751929e-22]	1.3182658529127385e-43	34560
270	[-2.70892211e-22  2.41751929e-22]	1.3182658529127385e-43	34688
271	[-2.70892211e-22  2.41751929e-22]	1.3182658529127385e-43	34816
272	[ 3.37900879e-22 -1.32155860e-22]	1.3164217511549048e-43	34944
273	[2.03736547e-23 4.95759132e-23]	2.872856976979995e-45	35072
274	[2.03736547e-23 4.95759132e-23]	2.872856976979995e-45	35200
275	[2.03736547e-23 4.95759132e-23]	2.872856976979995e-45	35328
276	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	35456
277	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	35584
278	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	35712
279	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	35840
280	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	35968
281	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	36096
282	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	36224
283	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	36352
284	[-1.49279059e-23  2.77032141e-23]	9.903104472430483e-46	36480
285	[-8.40574232e-24  1.02565255e-23]	1.758528198958256e-46	36608
286	[-8.40574232e-24  1.02565255e-23]	1.758528198958256e-46	36736
287	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	36864
288	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	36992
289	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	37120
290	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	37248
291	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	37376
292	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	37504
293	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	37632
294	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	37760
295	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	37888
296	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	38016
297	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	38144
298	[ 1.38033801e-24 -3.33503208e-24]	1.3027771991238722e-47	38272
299	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	38400
300	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	38528
301	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	38656
302	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	38784
303	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	38912
304	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	39040
305	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	39168
306	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	39296
307	[-2.40703974e-25 -5.30962954e-25]	3.3986006231499426e-49	39424
308	[4.13566080e-25 3.19602385e-25]	2.731825874507518e-49	39552
309	[4.13566080e-25 3.19602385e-25]	2.731825874507518e-49	39680
310	[-7.10030158e-26 -2.49624756e-25]	6.7353946856710835e-50	39808
311	[1.22711413e-25 2.01777467e-25]	5.577223706700691e-50	39936
312	[1.22711413e-25 2.01777467e-25]	5.577223706700691e-50	40064
313	[-7.09180185e-26  8.31470712e-26]	1.194280079872823e-50	40192
314	[-7.09180185e-26  8.31470712e-26]	1.194280079872823e-50	40320
315	[-7.09180185e-26  8.31470712e-26]	1.194280079872823e-50	40448
316	[-7.09180185e-26  8.31470712e-26]	1.194280079872823e-50	40576
317	[-7.09180185e-26  8.31470712e-26]	1.194280079872823e-50	40704
318	[-7.09180185e-26  8.31470712e-26]	1.194280079872823e-50	40832
319	[-8.78594413e-26  5.16396501e-26]	1.0385934895892034e-50	40960
320	[ 9.11018762e-27 -2.17727382e-26]	5.570476482840844e-52	41088
321	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	41216
322	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	41344
323	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	41472
324	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	41600
325	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	41728
326	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	41856
327	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	41984
328	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	42112
329	[ 9.11018762e-27 -1.68403112e-26]	3.6659159890875806e-52	42240
330	[-1.89664149e-26  2.17669366e-27]	3.644628886029759e-52	42368
331	[-1.89664149e-26  2.17669366e-27]	3.644628886029759e-52	42496
332	[7.82793561e-27 1.71340411e-26]	3.5485194017174705e-52	42624
333	[-4.30856431e-27 -8.19667178e-27]	8.574915472084466e-53	42752
334	[-5.65664273e-27 -1.03546526e-27]	3.3069795296525637e-53	42880
335	[-5.65664273e-27 -1.03546526e-27]	3.3069795296525637e-53	43008
336	[-5.65664273e-27 -1.03546526e-27]	3.3069795296525637e-53	43136
337	[-5.65664273e-27 -1.03546526e-27]	3.3069795296525637e-53	43264
338	[-2.23778712e-27 -1.67223823e-27]	7.804071898484819e-54	43392
339	[-2.23778712e-27 -1.67223823e-27]	7.804071898484819e-54	43520
340	[-3.71704459e-28 -5.33340752e-28]	4.226165621273112e-55	43648
341	[-3.71704459e-28 -5.33340752e-28]	4.226165621273112e-55	43776
342	[-3.71704459e-28 -5.33340752e-28]	4.226165621273112e-55	43904
343	[-3.71704459e-28 -5.33340752e-28]	4.226165621273112e-55	44032
344	[-2.11201645e-28 -3.75450224e-28]	1.8556900558054276e-55	44160
345	[-2.11201645e-28 -3.75450224e-28]	1.8556900558054276e-55	44288
346	[-2.11201645e-28 -3.75450224e-28]	1.8556900558054276e-55	44416
347	[-2.11201645e-28 -3.75450224e-28]	1.8556900558054276e-55	44544
348	[-2.11201645e-28 -3.75450224e-28]	1.8556900558054276e-55	44672
349	[-2.11201645e-28 -3.75450224e-28]	1.8556900558054276e-55	44800
350	[-2.11201645e-28 -3.75450224e-28]	1.8556900558054276e-55	44928
351	[-3.08436835e-28 -1.29008798e-28]	1.1177655085469607e-55	45056
352	[-2.39637058e-28  8.55708233e-29]	6.474828513153819e-56	45184
353	[ 2.70058175e-29 -1.88183211e-28]	3.6142235265207204e-56	45312
354	[ 1.74308940e-28 -5.57011253e-29]	3.3486221867810645e-56	45440
355	[ 1.74308940e-28 -5.57011253e-29]	3.3486221867810645e-56	45568
356	[1.07203198e-28 3.77529375e-30]	1.1506778581553555e-56	45696
357	[-6.55888852e-29 -2.07741104e-29]	4.7334655292727094e-57	45824
358	[-6.55888852e-29 -2.07741104e-29]	4.7334655292727094e-57	45952
359	[-6.32438611e-29 -1.49308213e-29]	4.2227153888881146e-57	46080
360	[-6.32438611e-29 -1.49308213e-29]	4.2227153888881146e-57	46208
361	[-6.32438611e-29 -1.49308213e-29]	4.2227153888881146e-57	46336
362	[ 1.59190259e-29 -4.96835098e-30]	2.780998955768768e-58	46464
363	[ 1.59190259e-29 -4.96835098e-30]	2.780998955768768e-58	46592
364	[ 1.59190259e-29 -4.96835098e-30]	2.780998955768768e-58	46720
365	[ 1.59190259e-29 -4.96835098e-30]	2.780998955768768e-58	46848
366	[ 1.59190259e-29 -4.96835098e-30]	2.780998955768768e-58	46976
367	[ 1.59190259e-29 -4.96835098e-30]	2.780998955768768e-58	47104
368	[1.03463614e-29 7.54691595e-30]	1.6400313422545915e-58	47232
369	[1.03463614e-29 5.42575405e-30]	1.3648600083537125e-58	47360
370	[1.03463614e-29 5.42575405e-30]	1.3648600083537125e-58	47488
371	[1.03463614e-29 5.42575405e-30]	1.3648600083537125e-58	47616
