#GEN	x_best	f(x_best)	#eval
0	[4.09752479 2.20761843]	21.663288514760588	128
1	[ 0.03602732 -0.2511906 ]	0.06439468529346552	256
2	[0.30462781 0.06598472]	0.09715208719239612	384
3	[ 0.03046891 -0.03518746]	0.0021665123080302304	512
4	[-0.07169826  0.03571973]	0.00641654043486368	640
5	[0.02017689 0.0236705 ]	0.0009673994360916899	768
6	[ 0.03593228 -0.01046256]	0.0014005935384233165	896
7	[ 0.01859031 -0.03261962]	0.0014096389137011577	1024
8	[ 0.01325879 -0.00844165]	0.00024705680019017004	1152
9	[-0.04808529 -0.00850158]	0.002384472477650602	1280
10	[-0.0214415  -0.07500747]	0.006085857725026807	1408
11	[-0.00847959 -0.03598517]	0.0013668356595789698	1536
12	[-0.02785171 -0.02215024]	0.001266351137234622	1664
13	[ 0.05717977 -0.02540165]	0.003914769595526567	1792
14	[0.018771   0.02241278]	0.0008546830854614916	1920
15	[0.03559607 0.03791098]	0.002704322733979465	2048
16	[-0.01315426 -0.01453548]	0.00038431480779980396	2176
17	[-0.02898662 -0.03280627]	0.001916475204319684	2304
18	[-0.01152771  0.00336768]	0.0001442292874111786	2432
19	[-0.03070311  0.03242842]	0.001994283709046082	2560
20	[0.02502601 0.03000605]	0.0015266640257056243	2688
21	[ 0.00413191 -0.0337235 ]	0.0011543469677919732	2816
22	[-0.01346835  0.02194306]	0.0006628944247143813	2944
23	[-0.00743096  0.03738899]	0.001453155460274206	3072
24	[0.04765643 0.03996252]	0.0038681384449315978	3200
25	[0.01952251 0.00203141]	0.000385255173360613	3328
26	[0.03467791 0.00267031]	0.001209687876462618	3456
27	[-0.00597134  0.00365435]	4.9011250982444695e-05	3584
28	[ 0.03132331 -0.0236684 ]	0.0015413429754810156	3712
29	[-0.02378008 -0.02821493]	0.0013615745948293073	3840
30	[-0.02864154 -0.00074368]	0.0008208908075651679	3968
31	[-0.05040839  0.02926173]	0.003397254808687928	4096
32	[-0.04321503 -0.0067013 ]	0.0019124466543707524	4224
33	[-0.03754763 -0.00749532]	0.0014660045488932107	4352
34	[-0.01926872  0.03865927]	0.0018658224598147217	4480
35	[0.0198988  0.02070978]	0.000824857318001447	4608
36	[ 0.01446986 -0.02712577]	0.0009451841972740148	4736
37	[-0.05596862  0.02844013]	0.003941327657426058	4864
38	[0.00485761 0.00756988]	8.089945873040765e-05	4992
39	[-0.00501999 -0.04837333]	0.0023651792948135063	5120
40	[-0.05843683 -0.01665188]	0.0036921484100919002	5248
41	[-0.00229907 -0.00782196]	6.64687674344744e-05	5376
42	[0.02715794 0.00547592]	0.0007675395952052473	5504
43	[-0.00336526  0.02735606]	0.0007596790904356616	5632
44	[-0.04639795 -0.00188066]	0.002156306672295781	5760
45	[ 0.00032177 -0.00468119]	2.2017084079399055e-05	5888
46	[ 0.04048965 -0.02780604]	0.0024125873486444765	6016
47	[-0.0275762  -0.00422525]	0.0007782995267960088	6144
48	[-0.00096883  0.01335257]	0.0001792296870397139	6272
49	[-0.00733776 -0.0303616 ]	0.000975669686414448	6400
50	[ 0.00233712 -0.01311572]	0.00017748421205929758	6528
51	[-0.05804222 -0.00900173]	0.003449930132720216	6656
52	[0.00669913 0.0807143 ]	0.0065596769897484355	6784
53	[-0.01698191  0.03739314]	0.001686632173033064	6912
54	[-0.00382257  0.02642593]	0.0007129419820150599	7040
55	[-0.05659646 -0.03042642]	0.004128926943603324	7168
