#GEN	x_best	f(x_best)	#eval
0	[-0.382738    0.71248365]	0.6541213263705041	128
1	[ 0.29983231 -0.06103217]	0.09362434080598862	256
2	[ 0.29983231 -0.06103217]	0.09362434080598862	384
3	[ 0.12421799 -0.02473052]	0.016041708728159142	512
4	[ 0.12421799 -0.02473052]	0.016041708728159142	640
5	[ 0.12421799 -0.02473052]	0.016041708728159142	768
6	[ 0.12421799 -0.02473052]	0.016041708728159142	896
7	[ 0.12421799 -0.02473052]	0.016041708728159142	1024
8	[ 0.06480401 -0.07943338]	0.010509222492479198	1152
9	[0.04693595 0.08140562]	0.008829858750512511	1280
10	[0.04693595 0.08140562]	0.008829858750512511	1408
11	[0.04693595 0.08140562]	0.008829858750512511	1536
12	[0.00413657 0.00799762]	8.107325399373752e-05	1664
13	[0.00413657 0.00799762]	8.107325399373752e-05	1792
14	[0.00413657 0.00799762]	8.107325399373752e-05	1920
15	[0.00413657 0.00799762]	8.107325399373752e-05	2048
16	[-0.00643723 -0.00149846]	4.368328447947678e-05	2176
17	[-0.00643723 -0.00149846]	4.368328447947678e-05	2304
18	[-0.00643723 -0.00149846]	4.368328447947678e-05	2432
19	[-0.00643723 -0.00149846]	4.368328447947678e-05	2560
20	[-0.00643723 -0.00149846]	4.368328447947678e-05	2688
21	[0.00260571 0.00419189]	2.43616292899037e-05	2816
22	[0.00260571 0.00419189]	2.43616292899037e-05	2944
23	[0.00260571 0.00419189]	2.43616292899037e-05	3072
24	[0.00260571 0.00419189]	2.43616292899037e-05	3200
25	[0.00260571 0.00419189]	2.43616292899037e-05	3328
26	[0.00260571 0.00419189]	2.43616292899037e-05	3456
27	[0.00260571 0.00419189]	2.43616292899037e-05	3584
28	[-4.94799042e-06 -3.39206079e-03]	1.1506100866653344e-05	3712
29	[-4.94799042e-06 -3.39206079e-03]	1.1506100866653344e-05	3840
30	[-4.94799042e-06 -3.39206079e-03]	1.1506100866653344e-05	3968
31	[-0.00218722  0.00189791]	8.385984424955993e-06	4096
32	[-0.00218722  0.00189791]	8.385984424955993e-06	4224
33	[ 0.00101088 -0.00020968]	1.0658504203430176e-06	4352
34	[ 0.00101088 -0.00020968]	1.0658504203430176e-06	4480
35	[ 0.00101088 -0.00020968]	1.0658504203430176e-06	4608
36	[ 3.88404935e-04 -6.70795010e-05]	1.553580529190266e-07	4736
37	[ 3.88404935e-04 -6.70795010e-05]	1.553580529190266e-07	4864
38	[-6.27107088e-05 -3.52937369e-04]	1.2849741950232251e-07	4992
39	[-6.27107088e-05 -3.52937369e-04]	1.2849741950232251e-07	5120
40	[-6.27107088e-05 -3.52937369e-04]	1.2849741950232251e-07	5248
41	[-6.27107088e-05 -3.52937369e-04]	1.2849741950232251e-07	5376
42	[-6.27107088e-05 -3.52937369e-04]	1.2849741950232251e-07	5504
43	[-6.27107088e-05 -3.52937369e-04]	1.2849741950232251e-07	5632
44	[ 0.00022252 -0.00021129]	9.415918954734516e-08	5760
45	[ 0.00022252 -0.00021129]	9.415918954734516e-08	5888
46	[6.56637361e-05 1.78792118e-04]	3.627834764900938e-08	6016
47	[-6.94648149e-05 -5.14912165e-05]	7.476705888429558e-09	6144
48	[-6.94648149e-05 -5.14912165e-05]	7.476705888429558e-09	6272
49	[6.48134878e-05 5.41173765e-05]	7.129478639486968e-09	6400
50	[6.48134878e-05 5.41173765e-05]	7.129478639486968e-09	6528
51	[-1.74722374e-05 -5.71045216e-05]	3.5662054702563715e-09	6656
52	[-1.74722374e-05 -5.71045216e-05]	3.5662054702563715e-09	6784
53	[ 2.64522497e-05 -1.92547635e-05]	1.070467433979269e-09	6912
54	[ 2.64522497e-05 -1.92547635e-05]	1.070467433979269e-09	7040
55	[ 2.64522497e-05 -1.92547635e-05]	1.070467433979269e-09	7168
56	[ 2.64522497e-05 -1.92547635e-05]	1.070467433979269e-09	7296
57	[ 7.33878581e-06 -4.11957803e-06]	7.082870034519272e-11	7424
58	[ 7.33878581e-06 -4.11957803e-06]	7.082870034519272e-11	7552
59	[ 7.33878581e-06 -4.11957803e-06]	7.082870034519272e-11	7680
