#GEN	x_best	f(x_best)	#eval
0	[5.12     0.544331]	26.510696232185555	1024
1	[0.04505389 0.09194367]	0.010483491216247462	2048
2	[-0.00911709  0.05955831]	0.0036303140816901225	3072
3	[ 0.00759491 -0.01047014]	0.00016730654329497727	4096
4	[-0.01067156 -0.00527502]	0.00014170793127815337	5120
5	[ 0.00346341 -0.00387788]	2.7033146582067668e-05	6144
6	[-7.64947711e-03  7.57835418e-06]	5.851455755858922e-05	7168
7	[0.00481204 0.00570313]	5.568140986570267e-05	8192
8	[0.02306148 0.00191017]	0.0005354804590027885	9216
9	[-0.0018809  0.0039176]	1.888538864462786e-05	10240
10	[ 0.00068282 -0.01284308]	0.0001654109141280308	11264
11	[-0.00575347 -0.0065066 ]	7.543826666227973e-05	12288
12	[-0.00284944 -0.01310963]	0.00017998160065790559	13312
13	[ 0.00289162 -0.02390971]	0.000580035804762118	14336
14	[ 0.01634068 -0.0039156 ]	0.00028234961965210186	15360
15	[ 0.00153638 -0.0165336 ]	0.00027572035112474915	16384
16	[-0.00049978  0.00615491]	3.8132749351900586e-05	17408
17	[0.00237133 0.00585999]	3.9962675164887466e-05	18432
18	[-0.00811317 -0.01108628]	0.00018872903749939546	19456
19	[-0.00972233  0.01388257]	0.00028724942967937016	20480
20	[-0.00068722  0.01699197]	0.0002891991850229123	21504
21	[0.00634754 0.01318494]	0.00021413396763254097	22528
22	[0.00119703 0.00165126]	4.159531374524448e-06	23552
23	[-0.00244498  0.00266417]	1.3075740205887265e-05	24576
24	[ 0.00026892 -0.01878403]	0.00035291205058903235	25600
25	[ 0.01144186 -0.00089473]	0.00013171674815395438	26624
26	[ 0.01098161 -0.00816444]	0.0001872537447031691	27648
27	[0.00867233 0.0122222 ]	0.0002245916428071195	28672
28	[-4.71117930e-05 -7.23285374e-03]	5.231639270865954e-05	29696
29	[-0.00824947 -0.01114496]	0.00019226386924954617	30720
30	[ 0.01413004 -0.01495649]	0.0004233547098139982	31744
31	[-0.00281802 -0.00313473]	1.7767771243566977e-05	32768
32	[ 0.02391114 -0.00440748]	0.0005911686677157156	33792
33	[-0.01439951  0.01249967]	0.0003635874821866016	34816
34	[-0.01493253 -0.00890806]	0.00030233401446312647	35840
35	[0.00451499 0.00020883]	2.042877547967886e-05	36864
36	[0.01316066 0.01012162]	0.0002756500773784992	37888
37	[ 0.02196994 -0.00124628]	0.000484231308286117	38912
38	[ 0.00490871 -0.00104902]	2.519589359556052e-05	39936
39	[ 0.00479222 -0.00398897]	3.8877282824445627e-05	40960
40	[-0.01047869 -0.01013254]	0.00021247133191137977	41984
41	[-0.01006477 -0.00817948]	0.0001682035158533105	43008
42	[-0.01731852  0.00510015]	0.0003259425661464323	44032
43	[0.00915058 0.0125304 ]	0.0002407438536873791	45056
44	[-0.00641306 -0.01026299]	0.00014645623585391067	46080
45	[-0.00025211  0.00369885]	1.3745039899926726e-05	47104
46	[ 0.00255908 -0.01087009]	0.00012470771217463995	48128
47	[-0.00439493 -0.00678222]	6.531386580032242e-05	49152
48	[-0.01599552  0.0089994 ]	0.0003368458191608486	50176
49	[-0.00178819  0.00612606]	4.072617933623709e-05	51200
50	[-0.00464226 -0.01927922]	0.00039323909741321696	52224
51	[-0.00098736  0.01945962]	0.00037965153284081867	53248
52	[-0.00056152 -0.0081171 ]	6.620259995828878e-05	54272
53	[-0.00324389 -0.00355341]	2.3149552998533865e-05	55296
54	[-0.01678777  0.01372919]	0.000470319706253566	56320
55	[-0.00765657 -0.00637642]	9.928180671878876e-05	57344
56	[-0.0091455   0.01600831]	0.0003399061850409942	58368
57	[ 0.00365053 -0.01627686]	0.0002782625755998995	59392
58	[ 0.00108259 -0.01018055]	0.00010481566118248721	60416
59	[ 0.00118756 -0.00515845]	2.801990446011969e-05	61440
60	[0.00155325 0.00625078]	4.1484839169951285e-05	62464
61	[ 0.00096803 -0.00746602]	5.667860822050189e-05	63488
62	[-0.01028453  0.00442845]	0.00012538267942451578	64512
63	[-0.01557429 -0.01681312]	0.000525239608950037	65536
64	[-0.00221717 -0.00731436]	5.841566353332513e-05	66560
65	[-0.00204044  0.00530946]	3.235378861172604e-05	67584
66	[-0.02005734 -0.00101967]	0.0004033365658697277	68608
67	[ 0.01262666 -0.00374986]	0.00017349403696527112	69632
68	[-0.01504479  0.00440378]	0.00024573897487649465	70656
69	[-0.01078052  0.00385536]	0.00013108336091356522	71680
70	[0.00237813 0.01390585]	0.000199028089417735	72704
71	[0.01082274 0.03414215]	0.0012828177475018147	73728
72	[-0.01426101  0.01373343]	0.0003919833018768667	74752
73	[ 0.00511396 -0.00908709]	0.00010872772163432709	75776
74	[ 0.00901197 -0.00317765]	9.131310179576568e-05	76800
75	[-0.02192051 -0.01265855]	0.0006407477318751632	77824
76	[-0.00443751  0.00508778]	4.5577080678676075e-05	78848
77	[ 0.01896614 -0.01332747]	0.0005373358759510987	79872
78	[-0.00061419 -0.00080297]	1.0219977822405408e-06	80896
79	[ 0.00463201 -0.00972091]	0.00011595152486869532	81920
80	[-4.50413340e-05 -9.88217223e-03]	9.76593566526404e-05	82944
81	[0.01874903 0.00764599]	0.00040998715186754887	83968
82	[0.00561606 0.00433821]	5.036020908963136e-05	84992
83	[ 0.00655821 -0.00825562]	0.00011116536073330862	86016
84	[ 0.00574729 -0.00675971]	7.872498815793402e-05	87040
85	[0.00283125 0.00663303]	5.20130263283545e-05	88064
86	[ 0.00901641 -0.01186533]	0.0002220818541445677	89088
87	[-0.00137215  0.00676719]	4.767772451066286e-05	90112
88	[-0.0051677  -0.00600933]	6.281721404280298e-05	91136
89	[-0.01800382 -0.00590478]	0.0003590038003386144	92160
90	[0.01732493 0.00635811]	0.000340578764313155	93184
91	[0.00174909 0.00109422]	4.256612971420683e-06	94208
92	[0.00285174 0.01134064]	0.00013674245523492972	95232
93	[-0.00865335  0.00351516]	8.723689168864792e-05	96256
94	[ 0.01264319 -0.0023173 ]	0.0001652200293819203	97280
95	[-0.00141424 -0.00565857]	3.4019507565562165e-05	98304
96	[0.01754207 0.00947233]	0.00039744936415769843	99328
97	[-0.00358169  0.00416815]	3.02019734958458e-05	100352
Result: mean = 0.2708559672403134 std = 2.664252346951267
