#GEN	x_best	f(x_best)	#eval
0	[5.12      1.6349729]	28.88753637359907	128
1	[ 0.3869962  -0.43726406]	0.3409659134856762	256
2	[ 0.13158334 -0.39233325]	0.17123955798390217	384
3	[0.09806038 0.01410334]	0.009814742179563563	512
4	[-0.03145617 -0.03630518]	0.0023075569460062396	640
5	[ 0.0740656  -0.01725547]	0.005783463911077144	768
6	[-0.00424167  0.04368686]	0.0019265337923326862	896
7	[ 0.01097409 -0.03400327]	0.0012766532175365222	1024
8	[0.01398814 0.04386425]	0.0021197407275227336	1152
9	[-0.02311322 -0.00769286]	0.0005934010778849816	1280
10	[0.02893207 0.00285752]	0.0008452302908964675	1408
11	[-0.00637147 -0.02714326]	0.0007773520062528909	1536
12	[0.00087163 0.04084833]	0.0016693456023631147	1664
13	[0.04587606 0.0266059 ]	0.0028124868870971114	1792
14	[-0.00145288  0.0064567 ]	4.379990325038095e-05	1920
15	[ 0.01582262 -0.00555533]	0.00028121707157430345	2048
16	[ 0.00569034 -0.00779864]	9.319869782347726e-05	2176
17	[-0.01234738  0.04549002]	0.002221799771797695	2304
18	[-0.00956691 -0.01855656]	0.00043587171557734266	2432
19	[ 0.01335662 -0.01348619]	0.00036027685340073406	2560
20	[ 0.00884574 -0.05347962]	0.0029383168877829	2688
21	[ 0.0430727  -0.01533095]	0.0020902953365809357	2816
22	[-0.0289652  -0.04636117]	0.0029883407988251253	2944
23	[-0.01366857 -0.01198846]	0.0003305528310248333	3072
24	[-0.0124561  -0.00096515]	0.00015608590292716292	3200
25	[-0.01615993 -0.00956267]	0.0003525877870387938	3328
26	[0.0169143  0.02486802]	0.0009045120248921938	3456
27	[ 0.05320842 -0.00019548]	0.0028311742887532896	3584
28	[0.05446647 0.01535146]	0.003202263982757022	3712
29	[-0.0506369  -0.02867304]	0.0033862387343813645	3840
30	[-0.04274312  0.0294759 ]	0.0026958026644927037	3968
31	[-0.01809633  0.01866471]	0.0006758483365528971	4096
32	[ 0.01163252 -0.06368818]	0.004191499561456799	4224
33	[0.01230766 0.02178823]	0.0006262054461973601	4352
34	[ 0.00821005 -0.00210159]	7.182159729487452e-05	4480
35	[-0.02185127 -0.00951459]	0.0005680052317741898	4608
36	[-0.01564708  0.08975322]	0.008300472398082044	4736
37	[ 0.05035357 -0.02170792]	0.0030067154922405162	4864
38	[-0.02197085  0.06814199]	0.005126049193013118	4992
39	[-0.01293643 -0.00389226]	0.00018250098274594635	5120
40	[0.01328388 0.02528452]	0.0008157681756780629	5248
41	[ 0.00236472 -0.03212325]	0.0010374952512068087	5376
42	[0.09184427 0.02351514]	0.008988332621481989	5504
43	[0.04001588 0.0149067 ]	0.0018234807645114205	5632
44	[ 0.03154064 -0.01992862]	0.0013919615464331753	5760
45	[ 0.01408927 -0.02233535]	0.0006973753713668093	5888
46	[ 0.01212097 -0.011018  ]	0.0002683142106148514	6016
47	[-0.024738    0.01376175]	0.0008013546807999952	6144
48	[ 0.00825931 -0.01746529]	0.0003732524112959898	6272
49	[-0.03001942  0.0600176 ]	0.004503278427647336	6400
50	[-0.02144349  0.01365615]	0.0006463139138727732	6528
51	[-0.05100712  0.03428582]	0.0037772432900065826	6656
52	[-0.02540098  0.0234502 ]	0.001195121669962836	6784
53	[-0.01298777 -0.02258595]	0.0006788072229083174	6912
54	[0.010393   0.01608138]	0.0003666251477737165	7040
55	[-0.00092089 -0.00036675]	9.825408308815447e-07	7168
56	[ 0.03179031 -0.0473934 ]	0.003256758143270244	7296
57	[ 0.02564701 -0.02296514]	0.0011851666407595668	7424
58	[-0.01752408  0.02235647]	0.0008069051344616648	7552
59	[0.03982172 0.00207987]	0.0015900954559654214	7680
60	[0.00131567 0.00651157]	4.413153058843525e-05	7808
61	[-0.0311218  -0.02200059]	0.0014525925720135669	7936
62	[-0.04540674  0.01000068]	0.0021617855529126374	8064
63	[ 0.02157038 -0.0021731 ]	0.0004700038374986593	8192
64	[-0.01841558 -0.04930788]	0.0027704004079497887	8320
65	[-0.02857263 -0.04719599]	0.003043856277251151	8448
66	[-0.02436498 -0.00730282]	0.0006469832670699443	8576
67	[-0.0299988  -0.02818214]	0.001694161286289768	8704
68	[-0.00277833 -0.0248554 ]	0.000625510239036056	8832
69	[-0.02909288  0.00604369]	0.0008829219406448276	8960
70	[0.00922336 0.04598347]	0.0021995502937828446	9088
71	[-0.0245885  -0.02499841]	0.001229514853571814	9216
72	[ 0.03271012 -0.0206765 ]	0.0014974697837093357	9344
73	[ 0.07209944 -0.02614636]	0.0058819612701741806	9472
74	[0.0553775  0.04614471]	0.005196001860839124	9600
75	[-0.04133968  0.04728485]	0.003944826559968842	9728
76	[-0.00667325  0.01356383]	0.00022850962095990747	9856
77	[-0.01992744 -0.08091786]	0.006944802549404173	9984
78	[-0.01743414  0.0014454 ]	0.0003060385075156413	10112
79	[-0.03546776 -0.05034915]	0.003792998808414127	10240
80	[0.02191468 0.03093988]	0.0014375295008637774	10368
81	[0.01254243 0.01393172]	0.0003514054977223895	10496
82	[ 0.02668412 -0.00034334]	0.0007121602776064761	10624
83	[ 0.01291583 -0.04494733]	0.002187081292821931	10752
84	[ 0.02660205 -0.00726699]	0.000760478064479072	10880
85	[0.02507146 0.00721414]	0.0006806219503466559	11008
86	[ 0.02048742 -0.01483392]	0.0006397797332501594	11136
87	[0.00630118 0.00631109]	7.953470556170496e-05	11264
88	[0.00718073 0.01257513]	0.00020969681329631025	11392
89	[ 0.02454739 -0.02426591]	0.0011914089591670764	11520
90	[0.02776357 0.04965695]	0.0032366284815859387	11648
91	[-0.04269725 -0.08243423]	0.008618456722319118	11776
92	[-0.0154805  -0.00784408]	0.00030117536300533455	11904
93	[0.00664482 0.02804232]	0.0008305251245530498	12032
94	[-0.00833385 -0.05191732]	0.0027648608564570347	12160
95	[0.01645976 0.02777784]	0.0010425324945294375	12288
96	[0.01950734 0.01370867]	0.0005684638773093382	12416
97	[-0.02148529 -0.03808082]	0.0019117661655085462	12544
98	[-0.02226467  0.02742837]	0.0012480305837213857	12672
99	[ 0.01343191 -0.05480081]	0.003183545194068951	12800
100	[-0.04423696  0.02036468]	0.0023716290090448427	12928
101	[ 0.00988359 -0.01094095]	0.00021738971451452512	13056
102	[-0.02701366  0.03364179]	0.0018615074619369337	13184
103	[ 0.05393119 -0.01919016]	0.00327683592580394	13312
104	[ 0.00760377 -0.0153437 ]	0.0002932463132233432	13440
105	[ 0.02511451 -0.00962271]	0.0007233352239560064	13568
106	[-0.01054312  0.05056331]	0.0026678059079796325	13696
107	[-0.03475819  0.01347748]	0.0013897740981031188	13824
108	[-0.01159198 -0.02001692]	0.0005350509445135378	13952
109	[-0.04882729 -0.04495042]	0.004404644260453778	14080
110	[0.01877887 0.0006567 ]	0.0003530771392893341	14208
111	[-0.00250151 -0.00234272]	1.1745899883298944e-05	14336
112	[-0.0041932   0.01989128]	0.00041324599807797776	14464
113	[ 0.00349346 -0.00873268]	8.846401487736221e-05	14592
114	[-0.02329467  0.00419999]	0.0005602817206921461	14720
115	[ 0.01557258 -0.01898938]	0.0006031019927366605	14848
116	[ 0.0028446  -0.01887208]	0.00036424722597730447	14976
117	[-0.0019293  -0.04903812]	0.0024084597350469837	15104
118	[ 0.05130961 -0.03260117]	0.0036955124526029124	15232
119	[ 0.01991697 -0.0374829 ]	0.0018016536244076576	15360
120	[0.01994052 0.0079571 ]	0.000460939646038796	15488
121	[0.00061331 0.01887559]	0.0003566642007202861	15616
122	[ 0.03739161 -0.05611146]	0.004546628280602244	15744
123	[-0.02480855 -0.01888026]	0.000971928337285129	15872
124	[-0.02333427  0.00313359]	0.0005543073762920388	16000
125	[ 0.04751932 -0.06830369]	0.006923479493831644	16128
126	[0.03765403 0.02234142]	0.0019169649455335232	16256
127	[ 0.00728438 -0.04192632]	0.0018108783176994303	16384
128	[0.01604168 0.0395758 ]	0.001823579455666897	16512
129	[ 0.03312538 -0.0260933 ]	0.0017781507017962646	16640
130	[-0.03894392  0.01690784]	0.001802503625038535	16768
131	[-0.0369833   0.00482227]	0.0013910191136416274	16896
132	[0.04613143 0.01619089]	0.002390254102704381	17024
133	[-0.03100604 -0.00607718]	0.0009983067463258655	17152
134	[-0.00027935 -0.0160799 ]	0.0002586412510893891	17280
135	[-0.02031662  0.00071816]	0.000413280966289817	17408
136	[-0.07599489  0.02270483]	0.006290731788671887	17536
137	[-0.01433839 -0.04669079]	0.002385618942067028	17664
138	[-0.0225157  -0.00752401]	0.0005635674260712676	17792
139	[ 0.00156752 -0.01783318]	0.0003204793979631751	17920
140	[ 0.00872585 -0.02818201]	0.0008703663556052867	18048
141	[ 0.00214942 -0.03090305]	0.0009596185750977571	18176
142	[-0.00226415  0.00096274]	6.053270804421035e-06	18304
143	[-0.01476191  0.00711858]	0.0002685881562352666	18432
144	[0.04951724 0.01794882]	0.002774117183250368	18560
145	[ 0.00676214 -0.01138886]	0.00017543256554112106	18688
146	[0.0078198  0.03695907]	0.001427122106679105	18816
147	[ 0.05410293 -0.06831905]	0.007594619676176419	18944
148	[-0.03371292  0.05124207]	0.0037623108642801124	19072
149	[ 0.05067962 -0.01967665]	0.0029555943589536977	19200
150	[-0.0315664   0.06407784]	0.005102407476843512	19328
151	[0.02949937 0.01204318]	0.0010152509680206286	19456
152	[ 0.01904285 -0.01898653]	0.0007231185032106882	19584
153	[ 0.05099574 -0.00762437]	0.002658696970867869	19712
154	[-0.03761835 -0.02871513]	0.00223969861249765	19840
155	[-0.02561976  0.02529671]	0.001296295673963977	19968
156	[-0.06518448 -0.00052646]	0.004249293047080564	20096
157	[-0.02246629 -0.02761363]	0.0012672466748926655	20224
158	[-0.00465888  0.02230988]	0.0005194360711610535	20352
159	[0.05241343 0.02608421]	0.0034275540281054496	20480
160	[0.00781471 0.00766986]	0.00011989649223492114	20608
161	[ 0.01328152 -0.08331097]	0.007117116272166327	20736
162	[-0.05824574  0.03547949]	0.004651359984719089	20864
163	[-0.02266963 -0.00791524]	0.0005765632727407486	20992
164	[0.02012064 0.04208937]	0.0021763555657897116	21120
165	[0.02797489 0.01718274]	0.0010778408242103094	21248
166	[0.01632796 0.01855459]	0.0006108749549349388	21376
167	[-0.05264892  0.02966306]	0.0036518057188794483	21504
168	[ 0.04430862 -0.00999073]	0.0020630682012941865	21632
169	[-0.01293623 -0.00493423]	0.00019169262414765447	21760
170	[0.01751677 0.00668035]	0.00035146417353031426	21888
171	[-0.04356146 -0.00455919]	0.0019183871511641313	22016
172	[ 0.00742207 -0.01189039]	0.00019646848683662688	22144
173	[-0.01692535 -0.06404131]	0.004387756543059424	22272
174	[-0.02539147 -0.02555785]	0.0012979303529366054	22400
175	[-0.0046312   0.00245844]	2.749193153341287e-05	22528
176	[0.00647168 0.00511318]	6.802716386869887e-05	22656
177	[-0.03955057  0.01171314]	0.0017014454958779231	22784
178	[-0.03492622  0.00567179]	0.0012520097651185992	22912
179	[-0.0353531  -0.01045603]	0.0013591701650220898	23040
