#GEN	x_best	f(x_best)	#eval
0	[1.47250848 5.12      ]	28.382681213751333	128
1	[-0.63506359  0.28688105]	0.4856064956750783	256
2	[-0.53733257  0.25060085]	0.35152708059848786	384
3	[-0.0871708  -0.02624335]	0.008287461757399023	512
4	[-0.00294916 -0.00303398]	1.7902601198555964e-05	640
5	[ 0.04236914 -0.03683807]	0.003152187356711391	768
6	[0.01087861 0.00093829]	0.00011922460447854028	896
7	[ 0.01985579 -0.01517007]	0.0006243833178677943	1024
8	[-0.04474882  0.04572793]	0.0040935000552053714	1152
9	[-0.03059966 -0.02277487]	0.001455034063594148	1280
10	[ 0.00722449 -0.00021902]	5.224125359262694e-05	1408
11	[0.01030661 0.0031285 ]	0.00011601375470280163	1536
12	[-0.00236154 -0.01957199]	0.0003886395156002124	1664
13	[-0.02303121 -0.00381014]	0.000544953769786894	1792
14	[-0.03222146  0.01128932]	0.0011656711761878062	1920
15	[ 0.04746309 -0.01007153]	0.0023541802553590026	2048
16	[0.03023903 0.01798053]	0.0012376980764345021	2176
17	[-0.00976199  0.00995784]	0.00019445506759417563	2304
18	[ 0.02793801 -0.00194104]	0.0007843001549574021	2432
19	[ 0.03803348 -0.00908623]	0.0015291054339377605	2560
20	[-0.02785717 -0.0624653 ]	0.004677936193466927	2688
21	[0.00426962 0.01281825]	0.0001825373112180108	2816
22	[-0.03113898 -0.00625172]	0.0010087200440271604	2944
23	[-0.02736718  0.03524952]	0.0019914910154168832	3072
24	[-0.01702651 -0.00602484]	0.0003262006942631772	3200
25	[-0.00385911 -0.02759146]	0.0007761814291982151	3328
26	[0.00921439 0.05595769]	0.003216167828867455	3456
27	[-0.03421148 -0.01086577]	0.0012884906004011225	3584
28	[ 0.00537556 -0.04909709]	0.002439421282622369	3712
29	[-0.02336551  0.00747442]	0.0006018137259560649	3840
30	[-0.00315455  0.00208371]	1.4293052496396804e-05	3968
31	[0.01595399 0.02924323]	0.0011096963104495036	4096
32	[-0.00131824  0.02041581]	0.0004185429441799331	4224
33	[ 0.04123364 -0.01454379]	0.001911734665836292	4352
34	[-0.00538175 -0.01153468]	0.00016201220755602028	4480
35	[0.02720644 0.00437195]	0.0007593040970568655	4608
36	[ 0.03001185 -0.02259087]	0.0014110586958070237	4736
37	[ 0.03249511 -0.00395179]	0.0010715489256283206	4864
38	[-0.02899857  0.00301108]	0.000849983800865327	4992
39	[ 0.03442656 -0.00430469]	0.0012037185117077004	5120
40	[0.00566014 0.0297886 ]	0.0009193980432739512	5248
41	[-0.00183614 -0.00761869]	6.14159003451623e-05	5376
42	[-0.0167233   0.02049288]	0.000699626861042339	5504
43	[-0.05159101 -0.01789351]	0.0029818101924175724	5632
44	[ 0.03673356 -0.01439144]	0.0015564682575997001	5760
45	[ 0.04294272 -0.05070539]	0.0044151138437845405	5888
46	[0.01813705 0.01294145]	0.0004964339986156366	6016
47	[ 0.02300321 -0.01937913]	0.0009046980732159125	6144
48	[ 0.03847237 -0.00099023]	0.0014811039533061234	6272
49	[-0.05548138  0.03981669]	0.004663553041711155	6400
50	[0.03077535 0.00183631]	0.0009504944171381109	6528
51	[-0.01422959  0.00748402]	0.00025849178626802716	6656
52	[-0.03084181  0.01193717]	0.001093713113136303	6784
53	[0.03593262 0.00452419]	0.0013116214965400463	6912
54	[-0.03095806 -0.05962541]	0.004513591406463801	7040
55	[-0.04419774  0.01235127]	0.0021059943262627763	7168
56	[-0.00263499 -0.01751247]	0.00031362961624652625	7296
57	[0.00250162 0.02526373]	0.0006445143090067067	7424
58	[-0.00640943  0.01201885]	0.0001855334932327392	7552
59	[0.02426897 0.02916484]	0.0014395706792935106	7680
60	[0.0255836  0.02243806]	0.0011579872199245478	7808
61	[ 0.09295961 -0.02541955]	0.009287643073706706	7936
62	[-0.0489082   0.00069001]	0.0023924885265206733	8064
63	[-0.02848359 -0.00398555]	0.0008271992809404674	8192
64	[0.0376702  0.00537039]	0.0014478846779020997	8320
65	[ 0.02205546 -0.04757072]	0.0027494167105465025	8448
66	[-3.17750474e-02  6.96799059e-06]	0.0010096536838644632	8576
67	[-0.03240262  0.01527951]	0.0012833930749757247	8704
68	[ 0.03880021 -0.04089352]	0.0031777361869836165	8832
69	[-0.00549082 -0.02108309]	0.000474645878647594	8960
70	[-0.01195121 -0.03019455]	0.0010545424410917425	9088
71	[-0.06603144 -0.05705998]	0.007615992947292623	9216
72	[-0.00224203  0.05345536]	0.002862501697204409	9344
73	[ 0.02183447 -0.0041147 ]	0.0004936748267997854	9472
74	[ 0.00405521 -0.00199729]	2.0433873290744334e-05	9600
75	[-0.05227542  0.02393001]	0.0033053653916177246	9728
76	[-0.01987252 -0.01086899]	0.000513051927981986	9856
77	[-0.01676855 -0.03455535]	0.0014752564829227993	9984
78	[ 0.02516085 -0.01263057]	0.0007925994665662751	10112
79	[ 0.03148721 -0.02175953]	0.0014649211872747212	10240
80	[-0.02167745  0.01706335]	0.0007610699222153159	10368
81	[0.02954755 0.02297059]	0.001400705784354527	10496
