#GEN	x_best	f(x_best)	#eval
0	[ 0.0416396  -0.14356868]	0.02234582337143106	1024
1	[ 0.0416396  -0.14356868]	0.02234582337143106	2048
2	[-0.07531107  0.04374933]	0.00758576102249777	3072
3	[-0.07531107  0.04374933]	0.00758576102249777	4096
4	[-0.01849786 -0.02814003]	0.0011340320860715532	5120
5	[-0.01849786 -0.02814003]	0.0011340320860715532	6144
6	[-0.01849786 -0.02814003]	0.0011340320860715532	7168
7	[-0.01849786 -0.02814003]	0.0011340320860715532	8192
8	[-0.01849786 -0.02814003]	0.0011340320860715532	9216
9	[-0.01132279  0.0193472 ]	0.0005025197441365168	10240
10	[-0.01132279  0.0193472 ]	0.0005025197441365168	11264
11	[-0.01132279  0.0193472 ]	0.0005025197441365168	12288
12	[-0.01132279  0.0193472 ]	0.0005025197441365168	13312
13	[-0.01132279  0.0193472 ]	0.0005025197441365168	14336
14	[-0.00795028  0.01684778]	0.0003470546328451226	15360
15	[-0.00795028  0.01684778]	0.0003470546328451226	16384
16	[0.01520007 0.00653687]	0.0002737728908495517	17408
17	[0.01520007 0.00653687]	0.0002737728908495517	18432
18	[0.01520007 0.00653687]	0.0002737728908495517	19456
19	[-0.00014242  0.00236908]	5.632843272373845e-06	20480
20	[-0.00014242  0.00236908]	5.632843272373845e-06	21504
21	[-0.00014242  0.00236908]	5.632843272373845e-06	22528
22	[-0.00014242  0.00236908]	5.632843272373845e-06	23552
23	[-0.00014242  0.00236908]	5.632843272373845e-06	24576
24	[-0.00014242  0.00236908]	5.632843272373845e-06	25600
25	[-0.00150699 -0.00053778]	2.5602256178399066e-06	26624
26	[-0.0003597   0.00059383]	4.820113868072255e-07	27648
27	[ 0.00013705 -0.00036307]	1.5060411346069818e-07	28672
28	[ 0.00013705 -0.00036307]	1.5060411346069818e-07	29696
29	[ 0.00013705 -0.00036307]	1.5060411346069818e-07	30720
30	[ 0.00013705 -0.00036307]	1.5060411346069818e-07	31744
31	[ 0.00013705 -0.00036307]	1.5060411346069818e-07	32768
32	[ 0.00013705 -0.00036307]	1.5060411346069818e-07	33792
33	[ 0.00013705 -0.00036307]	1.5060411346069818e-07	34816
34	[-0.00017707  0.00028852]	1.1459681139010969e-07	35840
35	[4.67261693e-05 2.88517692e-04]	8.542579325418958e-08	36864
36	[4.67261693e-05 2.88517692e-04]	8.542579325418958e-08	37888
37	[4.67261693e-05 2.88517692e-04]	8.542579325418958e-08	38912
38	[4.67261693e-05 2.88517692e-04]	8.542579325418958e-08	39936
