#GEN	x_best	f(x_best)	#eval
0	[-0.30909967  0.11717116]	0.10927168485436486	32
1	[-0.15036439 -0.09150658]	0.03098290464227956	64
2	[-0.0074236 -0.0286602]	0.0008765165680270901	96
3	[-0.0565789  0.008762 ]	0.003277944533894769	128
4	[-0.04794931  0.07228439]	0.007524169993438478	160
5	[0.01961135 0.04905153]	0.0027906580314905932	192
6	[-0.08918646  0.0399694 ]	0.009551776336089885	224
7	[ 0.05746751 -0.10209728]	0.013726369763395183	256
8	[ 0.04548108 -0.02935208]	0.0029300732092575796	288
9	[-0.0438077   0.02821887]	0.0027154190064027604	320
10	[0.14260893 0.02267887]	0.02085163772797834	352
11	[-0.00728108 -0.05149566]	0.0027048171826495916	384
12	[ 0.04465843 -0.040082  ]	0.00360094191515352	416
13	[0.0102712  0.04563006]	0.002187600365433442	448
14	[-0.05236839  0.00082622]	0.0027431304056801	480
15	[0.03075438 0.01239501]	0.001099468338503024	512
16	[ 0.03759426 -0.03365409]	0.002545925997522338	544
17	[-0.03220561 -0.07921801]	0.0073126946091396985	576
18	[-0.01771059 -0.01876389]	0.0006657483177973094	608
19	[ 0.01370129 -0.06920684]	0.004977311724756839	640
20	[-0.01292865 -0.06739498]	0.004709232642140218	672
21	[-0.06454339 -0.0233129 ]	0.004709341009589482	704
22	[-0.02299939  0.05213415]	0.0032469412649168217	736
23	[0.09584776 0.03061771]	0.010124237933258194	768
24	[ 0.06640862 -0.11133378]	0.016805315277253218	800
25	[-0.02077739  0.08060383]	0.006928677734729877	832
26	[-0.01378587  0.09809529]	0.009812736514384367	864
27	[0.13421953 0.05846242]	0.02143273662627649	896
28	[-0.09472391 -0.00483226]	0.00899596981694315	928
29	[-0.00672584  0.07588552]	0.005803848742179022	960
30	[-0.04560594  0.0442112 ]	0.004034531669944187	992
31	[0.06205867 0.04416193]	0.00580155386622533	1024
32	[0.06572382 0.04488353]	0.006334151810516856	1056
33	[-0.06470629  0.01074108]	0.004302274970225597	1088
34	[0.13294314 0.03983724]	0.019260884616056156	1120
35	[-0.02445143 -0.02447644]	0.001196968572053358	1152
36	[-0.0138225  -0.02098038]	0.0006312379036397619	1184
37	[-0.00588301 -0.08224825]	0.006799384517924925	1216
38	[ 0.03495603 -0.1458566 ]	0.022496072664580896	1248
39	[0.01609719 0.01345228]	0.00044008329738284786	1280
40	[ 0.06413044 -0.09388426]	0.01292696816424303	1312
41	[-0.03266678 -0.03667522]	0.0024121898307942107	1344
42	[-0.04460678 -0.01059593]	0.0021020384164962035	1376
43	[ 0.06834645 -0.05681226]	0.007898869757896032	1408
44	[0.05604076 0.04468758]	0.005137546406524196	1440
45	[0.0638885  0.08099171]	0.010641398635869846	1472
46	[0.09554841 0.0710003 ]	0.014170540210097952	1504
47	[ 0.09834542 -0.10747097]	0.021221830601601804	1536
48	[ 0.01154348 -0.01862545]	0.00048015933256575317	1568
49	[0.00618752 0.10022478]	0.010083292207310987	1600
50	[ 0.0339556  -0.02584745]	0.0018210738613544135	1632
51	[-0.0389536  -0.07888657]	0.007740473030608909	1664
52	[0.07932558 0.16275464]	0.032781620971998264	1696
53	[-0.05890354 -0.00312213]	0.0034793741409310133	1728
54	[ 0.0291369  -0.05053173]	0.0034024146994696943	1760
55	[ 0.08079039 -0.08978683]	0.014588761177915672	1792
56	[ 0.06403452 -0.03976384]	0.00568158257945286	1824
