#GEN	x_best	f(x_best)	#eval
0	[ 0.03045573 -0.18281086]	0.03434736096530354	1024
1	[ 0.03045573 -0.18281086]	0.03434736096530354	2048
2	[ 0.03045573 -0.18281086]	0.03434736096530354	3072
3	[-0.00290084  0.13640429]	0.0186145448345116	4096
4	[ 0.00272193 -0.09277662]	0.008614909399616835	5120
5	[ 0.07625184 -0.01129664]	0.005941957810433197	6144
6	[ 0.07625184 -0.01129664]	0.005941957810433197	7168
7	[-0.06321232  0.03235611]	0.005042715513046238	8192
8	[-0.00591536 -0.01901202]	0.00039644858947125895	9216
9	[-0.0165896   0.00713934]	0.0003261849065529542	10240
10	[-0.0165896   0.00713934]	0.0003261849065529542	11264
11	[-0.0165896   0.00713934]	0.0003261849065529542	12288
12	[ 0.00452251 -0.01301171]	0.00018975775226028724	13312
13	[ 0.00452251 -0.01301171]	0.00018975775226028724	14336
14	[ 0.00452251 -0.01301171]	0.00018975775226028724	15360
15	[ 0.00452251 -0.01301171]	0.00018975775226028724	16384
16	[ 0.00452251 -0.01301171]	0.00018975775226028724	17408
17	[0.00046522 0.00373541]	1.4169724748700028e-05	18432
18	[0.00046522 0.00373541]	1.4169724748700028e-05	19456
19	[0.00046522 0.00373541]	1.4169724748700028e-05	20480
20	[0.00046522 0.00373541]	1.4169724748700028e-05	21504
21	[0.00046522 0.00373541]	1.4169724748700028e-05	22528
22	[0.00046522 0.00373541]	1.4169724748700028e-05	23552
23	[0.00136677 0.00023145]	1.9216430541413326e-06	24576
24	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	25600
25	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	26624
26	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	27648
27	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	28672
28	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	29696
29	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	30720
30	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	31744
31	[ 4.65224455e-04 -1.16812265e-05]	2.1657024421508504e-07	32768
32	[-0.00015816 -0.00019719]	6.390078491085097e-08	33792
33	[-0.00017918 -0.00017077]	6.126610748794411e-08	34816
34	[-0.00017918 -0.00017077]	6.126610748794411e-08	35840
35	[-0.00017918 -0.00017077]	6.126610748794411e-08	36864
36	[-0.00017918 -0.00017077]	6.126610748794411e-08	37888
37	[-0.00017918 -0.00017077]	6.126610748794411e-08	38912
38	[-0.00017918 -0.00017077]	6.126610748794411e-08	39936
39	[-0.00017918 -0.00017077]	6.126610748794411e-08	40960
40	[-1.04421480e-04  3.09092181e-05]	1.1859225175024588e-08	41984
41	[-1.04421480e-04  3.09092181e-05]	1.1859225175024588e-08	43008
42	[ 6.45624353e-05 -2.76584339e-05]	4.933297018585652e-09	44032
