#GEN	x_best	f(x_best)	#eval
314	[-6.08860344e-26 -3.04348434e-26]	4.6333888791817425e-51	40320
315	[-6.08860344e-26 -3.04348434e-26]	4.6333888791817425e-51	40448
316	[-6.08860344e-26 -3.04348434e-26]	4.6333888791817425e-51	40576
317	[-6.08860344e-26 -3.04348434e-26]	4.6333888791817425e-51	40704
318	[-6.08860344e-26 -3.04348434e-26]	4.6333888791817425e-51	40832
319	[-6.08860344e-26 -3.04348434e-26]	4.6333888791817425e-51	40960
320	[-6.08860344e-26 -3.04348434e-26]	4.6333888791817425e-51	41088
321	[3.25455702e-26 5.19735720e-26]	3.760466330684029e-51	41216
322	[3.25455702e-26 5.19735720e-26]	3.760466330684029e-51	41344
323	[3.25455702e-26 5.19735720e-26]	3.760466330684029e-51	41472
324	[2.50870010e-26 4.20931878e-26]	2.4011940786938212e-51	41600
325	[ 2.51713365e-27 -1.08039595e-26]	1.2306150314316019e-52	41728
326	[ 2.51713365e-27 -1.08039595e-26]	1.2306150314316019e-52	41856
327	[ 2.51713365e-27 -1.08039595e-26]	1.2306150314316019e-52	41984
328	[-4.73328378e-27 -9.79477350e-27]	1.1834156316036096e-52	42112
329	[-4.73328378e-27 -9.79477350e-27]	1.1834156316036096e-52	42240
330	[-4.73328378e-27 -9.79477350e-27]	1.1834156316036096e-52	42368
331	[-4.73328378e-27 -9.79477350e-27]	1.1834156316036096e-52	42496
332	[-4.73328378e-27 -9.79477350e-27]	1.1834156316036096e-52	42624
333	[4.75442692e-27 5.55912883e-27]	5.350848865125533e-53	42752
334	[4.75442692e-27 5.55912883e-27]	5.350848865125533e-53	42880
335	[-1.11494147e-27 -3.95438077e-27]	1.6880221732435073e-53	43008
336	[-1.11494147e-27 -3.95438077e-27]	1.6880221732435073e-53	43136
337	[-3.01098975e-28 -1.25338779e-27]	1.6616415542715928e-54	43264
338	[-3.01098975e-28 -1.25338779e-27]	1.6616415542715928e-54	43392
339	[-3.01098975e-28 -1.25338779e-27]	1.6616415542715928e-54	43520
340	[-3.01098975e-28 -1.25338779e-27]	1.6616415542715928e-54	43648
341	[-3.01098975e-28 -1.25338779e-27]	1.6616415542715928e-54	43776
342	[-3.01098975e-28 -1.25338779e-27]	1.6616415542715928e-54	43904
343	[-8.31358137e-28 -4.70458949e-28]	9.124879749957622e-55	44032
344	[-8.31358137e-28 -4.70458949e-28]	9.124879749957622e-55	44160
345	[8.16875913e-28 4.92266444e-28]	9.096125094552445e-55	44288
346	[-2.33912313e-28 -5.26519400e-28]	3.319376486644001e-55	44416
347	[-2.33912313e-28 -5.26519400e-28]	3.319376486644001e-55	44544
348	[-2.43109874e-28  3.85869384e-28]	2.0799759199106886e-55	44672
349	[3.30851572e-28 1.86331190e-28]	1.44182075197096e-55	44800
350	[ 3.26197350e-28 -5.90448093e-29]	1.0989100038094765e-55	44928
351	[ 3.26197350e-28 -5.90448093e-29]	1.0989100038094765e-55	45056
