#GEN	x_best	f(x_best)	#eval
42	[ 0.02115181 -0.01898319]	0.0008077603700627598	44032
43	[-0.01912342 -0.01841439]	0.0007047950662166882	45056
44	[ 0.00074327 -0.00115817]	1.8938130566204278e-06	46080
45	[-0.00497755 -0.01315629]	0.0001978638391559584	47104
46	[0.0015844  0.02122735]	0.0004531107925107399	48128
47	[-0.01224277 -0.00165151]	0.00015261293411426114	49152
48	[0.00424433 0.00791015]	8.058489007281839e-05	50176
49	[-0.01249758  0.00921215]	0.00024105302653375357	51200
50	[-0.0111632   0.00587506]	0.00015913334794036583	52224
51	[-0.00165067  0.01278517]	0.00016618534425403477	53248
52	[-0.01179465 -0.00211184]	0.00014357363488720222	54272
53	[0.00161074 0.01110464]	0.0001259074154923152	55296
54	[ 0.01294428 -0.00493275]	0.00019188640494301526	56320
55	[-0.01250919 -0.00136344]	0.00015833889405799086	57344
56	[0.02296151 0.01176001]	0.0006655286954201948	58368
57	[0.00665056 0.0036731 ]	5.7721548758501115e-05	59392
58	[ 0.00731273 -0.00186084]	5.6938736286058716e-05	60416
59	[-0.00627976  0.01291051]	0.00020611677581065658	61440
60	[0.00131872 0.00199604]	5.723188879392686e-06	62464
61	[ 0.01283137 -0.01442186]	0.00037263389669421886	63488
62	[-0.00730605 -0.00091206]	5.421020781536258e-05	64512
63	[0.01064982 0.00953539]	0.00020434240702980324	65536
64	[-0.00371995 -0.00139942]	1.579637954724364e-05	66560
65	[-0.01518681  0.00426117]	0.00024879668722612217	67584
66	[-0.00350099 -0.00128902]	1.3918517027401786e-05	68608
67	[0.01787666 0.01355444]	0.0005032978988064676	69632
68	[-0.0040079   0.02132871]	0.00047097728865770036	70656
69	[ 0.00647918 -0.0060601 ]	7.870461759406421e-05	71680
70	[-0.01976915  0.01781063]	0.0007080377563480761	72704
71	[0.006653  0.0097492]	0.00013930929838236082	73728
72	[-0.00699957 -0.00516834]	7.570575362871005e-05	74752
73	[0.00674694 0.00015161]	4.554415479044245e-05	75776
74	[-0.00893057  0.01687592]	0.0003645519492210985	76800
75	[0.00922194 0.00264858]	9.205925081129341e-05	77824
76	[0.0009986  0.00040101]	1.1580044340403433e-06	78848
77	[-0.00488583  0.00141642]	2.5877584842329313e-05	79872
78	[-0.00192521  0.00153886]	6.074537248675578e-06	80896
79	[-0.01222552 -0.01437297]	0.0003560457434932311	81920
80	[ 0.0079217  -0.01290531]	0.00022930028628557415	82944
81	[0.00717594 0.00961254]	0.00014389501781483566	83968
82	[0.01436136 0.00793314]	0.000269183263223719	84992
83	[0.00501588 0.00185779]	2.86104771172253e-05	86016
84	[-0.00198889 -0.01162843]	0.00013917607681608775	87040
85	[-0.00211138  0.00805128]	6.928104796577259e-05	88064
86	[0.00201368 0.00507042]	2.976412701279205e-05	89088
87	[0.002755   0.00835806]	7.744712921986812e-05	90112
88	[ 0.0070426  -0.00179434]	5.281787084024822e-05	91136
89	[-0.00862767 -0.0070039 ]	0.0001234912707581811	92160
90	[0.01225448 0.00970956]	0.0002444478201918689	93184
91	[ 0.00170605 -0.01738702]	0.00030521906864131856	94208
92	[-0.00768792  0.01169031]	0.00019576753674458642	95232
93	[0.00124858 0.01007913]	0.00010314789698938009	96256
94	[0.00868919 0.00414752]	9.270401600326124e-05	97280
95	[ 0.00997774 -0.01262722]	0.00025900205067366105	98304
96	[ 0.00742463 -0.00723365]	0.00010745086728639655	99328
97	[-0.00730501 -0.00484245]	7.681240857203807e-05	100352
Result: mean = 0.23869783052293211 std = 2.3475043553986654
