#GEN	x_best	f(x_best)	#eval
0	[0.18410219 5.12      ]	26.248293617887718	1024
1	[ 0.29819636 -0.38165294]	0.23458004203028254	2048
2	[-0.16149202  0.01387057]	0.02627206639293384	3072
3	[-0.00624097  0.02302854]	0.0005692633085099222	4096
4	[-0.00185785  0.01085445]	0.0001212707676898165	5120
5	[-0.01538902  0.00442418]	0.00025639542581014217	6144
6	[0.01504367 0.00343273]	0.00023809569189006262	7168
7	[0.00624312 0.00011961]	3.899086806636506e-05	8192
8	[-0.0011467  -0.01050797]	0.00011173230705319038	9216
9	[ 0.00636526 -0.00940971]	0.00012905920413119318	10240
10	[0.01771626 0.00311602]	0.00032357551036915416	11264
11	[0.01347821 0.00869233]	0.00025721875560490707	12288
12	[0.00684733 0.00170352]	4.9787971786578755e-05	13312
13	[-0.00056342 -0.01102753]	0.00012192383427797166	14336
14	[ 0.01053759 -0.00870648]	0.00018684365032900434	15360
15	[-0.00038868  0.02200053]	0.0004841744291704348	16384
16	[0.00424466 0.01139328]	0.00014782389262558407	17408
17	[-0.00370957 -0.01079268]	0.00013024288929814338	18432
18	[-0.01632733 -0.01461376]	0.00048014385744829806	19456
19	[ 0.00943418 -0.02238586]	0.0005901303942631373	20480
20	[ 0.00221062 -0.01205231]	0.00015014510603499515	21504
21	[ 0.01770152 -0.00159449]	0.00031588632532529153	22528
22	[-0.00648638 -0.00568107]	7.434779062763774e-05	23552
23	[-0.01139597  0.00209704]	0.00013426568981900086	24576
24	[ 0.0125635  -0.00841154]	0.00022859563692114598	25600
25	[-0.01551562  0.00767543]	0.0002996466034085307	26624
26	[-0.0018747  -0.00158412]	6.023931078049307e-06	27648
27	[ 0.01748833 -0.00386505]	0.00032078032146464137	28672
28	[0.00288558 0.00415929]	2.5626241378908257e-05	29696
29	[-0.00756052 -0.00636925]	9.772879857038416e-05	30720
30	[ 0.01560866 -0.02535972]	0.0008867456745734351	31744
31	[-0.00818652  0.01201136]	0.0002112919681956653	32768
32	[-0.00115996  0.00731838]	5.490415480014022e-05	33792
33	[-0.00172686 -0.0035837 ]	1.5824969663614888e-05	34816
34	[-0.01727829 -0.00393559]	0.00031402816114782457	35840
35	[0.00673383 0.00296116]	5.411291439949372e-05	36864
36	[0.02485837 0.00513215]	0.0006442773409791963	37888
37	[ 0.00839715 -0.01008072]	0.00017213292672994303	38912
