#GEN	x_best	f(x_best)	#eval
0	[2.24572474 5.12      ]	31.257679599308872	128
1	[-0.1288149   0.69038084]	0.4932189844532516	256
2	[-0.0290324  -0.37579994]	0.142068478337979	384
3	[-0.04192407 -0.09165177]	0.01015767481239136	512
4	[0.01241936 0.02342677]	0.0007030541371365787	640
5	[-0.00158638  0.03168407]	0.0010063970563503077	768
6	[0.02388338 0.03805603]	0.002018677165432678	896
7	[-0.00270893  0.0463219 ]	0.002153056593133286	1024
8	[-0.04540191  0.03748557]	0.0034665017003367464	1152
9	[ 0.01452355 -0.01576666]	0.00045952099935413573	1280
10	[-0.02000978  0.02126328]	0.0008525186622152061	1408
11	[0.05535547 0.03289979]	0.004146624428898209	1536
12	[-0.03988608  0.01656979]	0.0018654573722931955	1664
13	[-0.0148359  -0.02737977]	0.0009697557519922221	1792
14	[0.0179256  0.07471303]	0.005903364099714795	1920
15	[-0.06269059  0.00438335]	0.0039493236753191845	2048
16	[ 0.03579468 -0.00517054]	0.001307993881958091	2176
17	[ 0.00454032 -0.00188048]	2.4150710150623423e-05	2304
18	[-0.02381653 -0.01695643]	0.0008547474258454378	2432
19	[0.00402144 0.01475146]	0.00023377759036583495	2560
20	[0.02576176 0.00724139]	0.0007161059803714365	2688
21	[-0.0165678   0.03805572]	0.001722729734766636	2816
22	[-0.01005853 -0.00621914]	0.00013985169075769616	2944
23	[-0.01647553 -0.02103381]	0.0007138642787920505	3072
24	[-0.00377226 -0.00145969]	1.6360665945162295e-05	3200
25	[ 0.01862747 -0.02786845]	0.0011236332603504018	3328
26	[-0.00451608  0.03929826]	0.001564748312426087	3456
27	[-0.0198526   0.03599742]	0.0016899400078167976	3584
28	[-0.00633981 -0.00311836]	4.99174073912312e-05	3712
29	[-0.02395503  0.04554245]	0.0026479581988977864	3840
30	[0.04353746 0.00472376]	0.0019178242485125897	3968
31	[ 0.01676922 -0.00254955]	0.0002877070105676251	4096
32	[ 0.03253693 -0.0128747 ]	0.0012244098799169324	4224
33	[0.05595193 0.03153267]	0.00412492722554308	4352
34	[0.01306405 0.02825222]	0.0009688571810330524	4480
35	[0.02774291 0.00048116]	0.0007699005137193362	4608
36	[ 0.01330084 -0.00186219]	0.0001803801612941547	4736
37	[0.03083814 0.02054126]	0.0013729342968975414	4864
38	[ 0.02394834 -0.02198062]	0.0010566709954861586	4992
39	[-0.0191092   0.00548242]	0.00039521846870135347	5120
