#GEN	x_best	f(x_best)	#eval
0	[5.12       0.60233524]	26.577207746931016	1024
1	[ 0.33492329 -0.76588743]	0.6987571710310682	2048
2	[ 0.30270974 -0.32470609]	0.19706723042830873	3072
3	[ 0.02082115 -0.01354662]	0.0006170312236937032	4096
4	[ 0.00263598 -0.00940929]	9.54831780738551e-05	5120
5	[0.01356233 0.00368106]	0.00019748690959223915	6144
6	[-0.0125828  -0.00431812]	0.00017697290631505394	7168
7	[0.00668537 0.00906633]	0.00012689254453826878	8192
8	[ 0.00895582 -0.00991103]	0.00017843530418930716	9216
9	[-0.00187154 -0.01273461]	0.00016567286643890238	10240
10	[-0.01426668 -0.00085355]	0.00020426658474244225	11264
11	[ 0.01552393 -0.02615812]	0.0009252395220419983	12288
12	[-0.00170086  0.00570699]	3.546264530287288e-05	13312
13	[0.00723725 0.01500535]	0.0002775384053096005	14336
14	[-0.01540776 -0.00173472]	0.0002404082599933251	15360
15	[ 0.00316404 -0.00401883]	2.61622013841516e-05	16384
16	[ 0.00261262 -0.01780095]	0.00032369972821727234	17408
17	[ 0.02877829 -0.00641133]	0.000869294969436191	18432
18	[ 0.01771532 -0.00967307]	0.0004074007956153293	19456
19	[-0.01245845 -0.00783554]	0.0002166085284017061	20480
20	[ 0.00177156 -0.00682749]	4.975307927628383e-05	21504
21	[0.00986565 0.00298373]	0.00010623367487177477	22528
22	[-0.00216199  0.01421262]	0.0002066726802168859	23552
23	[ 0.0052532  -0.00674484]	7.308904468708506e-05	24576
24	[ 0.00124721 -0.00321341]	1.1881540010034788e-05	25600
25	[-0.00744046 -0.00131921]	5.7100745878750784e-05	26624
26	[0.01560124 0.00432705]	0.0002621219938337402	27648
27	[0.02046303 0.01409346]	0.0006173612870754612	28672
28	[ 0.01220791 -0.00407523]	0.0001656405324686253	29696
29	[ 0.00063335 -0.01494012]	0.00022360823169469878	30720
30	[ 0.00452426 -0.01160263]	0.00015509000994873713	31744
31	[-0.00609053  0.02371884]	0.0005996779150564019	32768
32	[0.01371612 0.00573105]	0.00022097695057126366	33792
33	[0.00511898 0.00586747]	6.063119490636674e-05	34816
34	[0.00199023 0.01911499]	0.00036934395772474153	35840
35	[0.01509126 0.00549361]	0.0002579257509392564	36864
36	[-0.00167055 -0.00563687]	3.456497466413608e-05	37888
37	[ 0.00458103 -0.0036699 ]	3.4453999975987245e-05	38912
38	[-0.02033358 -0.00536524]	0.00044224028404698336	39936
39	[-0.00833681  0.00031039]	6.959881326470247e-05	40960
40	[-0.02646881 -0.00620671]	0.0007391212272409924	41984
41	[-0.00584401  0.00014529]	3.41735232648678e-05	43008
42	[ 0.0074531 -0.0085264]	0.00012824812684243033	44032
43	[-0.00460814 -0.00239487]	2.697035184304082e-05	45056
44	[ 0.00127675 -0.00402217]	1.7807964958629336e-05	46080
45	[-0.00176962 -0.00076273]	3.7133267144167887e-06	47104
46	[-0.02522772  0.00351504]	0.0006487931290254286	48128
