#GEN	x_best	f(x_best)	#eval
0	[ 0.09516251 -0.23498836]	0.06427543258061184	1024
1	[ 0.05171981 -0.15929648]	0.028050307234707583	2048
2	[-0.04012997 -0.0768953 ]	0.007523301351148495	3072
3	[-0.04012997 -0.0768953 ]	0.007523301351148495	4096
4	[-0.01146387 -0.07004611]	0.005037877201853832	5120
5	[-0.01146387 -0.07004611]	0.005037877201853832	6144
6	[0.02866099 0.04641232]	0.0029755558814404484	7168
7	[-0.020393   -0.01309417]	0.0005873315954852335	8192
8	[-0.020393   -0.01309417]	0.0005873315954852335	9216
9	[-0.020393   -0.01309417]	0.0005873315954852335	10240
10	[-0.020393   -0.01309417]	0.0005873315954852335	11264
11	[-0.020393   -0.01309417]	0.0005873315954852335	12288
12	[ 0.00645527 -0.01203154]	0.00018642847178008127	13312
13	[ 0.00645527 -0.01203154]	0.00018642847178008127	14336
14	[-0.01054292  0.00148045]	0.00011334493364368628	15360
15	[-0.00701469 -0.00615849]	8.713291692526761e-05	16384
16	[-0.00701469 -0.00615849]	8.713291692526761e-05	17408
17	[-0.00701469 -0.00615849]	8.713291692526761e-05	18432
18	[0.00011396 0.0015251 ]	2.3389086626165015e-06	19456
19	[0.00011396 0.0015251 ]	2.3389086626165015e-06	20480
20	[0.00011396 0.0015251 ]	2.3389086626165015e-06	21504
21	[0.00011396 0.0015251 ]	2.3389086626165015e-06	22528
22	[0.00011396 0.0015251 ]	2.3389086626165015e-06	23552
23	[0.00011396 0.0015251 ]	2.3389086626165015e-06	24576
24	[ 0.00129173 -0.00057007]	1.993551273076053e-06	25600
25	[ 0.00129173 -0.00057007]	1.993551273076053e-06	26624
26	[ 0.00129173 -0.00057007]	1.993551273076053e-06	27648
27	[ 0.00129173 -0.00057007]	1.993551273076053e-06	28672
28	[ 0.00113298 -0.00077988]	1.8918724541443175e-06	29696
29	[ 0.00113298 -0.00077988]	1.8918724541443175e-06	30720
30	[-0.00019898 -0.0003451 ]	1.5869008002629738e-07	31744
31	[-0.00019898 -0.0003451 ]	1.5869008002629738e-07	32768
32	[-0.00019898 -0.0003451 ]	1.5869008002629738e-07	33792
33	[-0.00019898 -0.0003451 ]	1.5869008002629738e-07	34816
34	[-0.00018181  0.00020363]	7.451852077436232e-08	35840
35	[-0.00018181  0.00020363]	7.451852077436232e-08	36864
36	[-0.00018181  0.00020363]	7.451852077436232e-08	37888
37	[-0.00018181  0.00020363]	7.451852077436232e-08	38912
38	[-1.76436319e-04 -6.73876798e-05]	3.567087400693534e-08	39936
39	[-1.76436319e-04 -6.73876798e-05]	3.567087400693534e-08	40960
40	[-1.76436319e-04 -6.73876798e-05]	3.567087400693534e-08	41984
41	[4.01672713e-05 1.53214487e-04]	2.5088088777796495e-08	43008
42	[ 1.12890107e-04 -6.91829587e-06]	1.2792039007365442e-08	44032
43	[7.59422395e-05 1.42613543e-05]	5.970609971142721e-09	45056
44	[1.62103162e-05 7.29222032e-05]	5.580422076647595e-09	46080
45	[6.38406306e-05 2.00193579e-05]	4.476400800410271e-09	47104
46	[6.38406306e-05 2.00193579e-05]	4.476400800410271e-09	48128
47	[-3.91485521e-05  1.90538779e-05]	1.8956593927426443e-09	49152
48	[-6.21440964e-06  1.03214014e-05]	1.4515021467833147e-10	50176
49	[-6.21440964e-06  1.03214014e-05]	1.4515021467833147e-10	51200
50	[-6.21440964e-06  1.03214014e-05]	1.4515021467833147e-10	52224
51	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	53248
52	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	54272
53	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	55296
54	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	56320
55	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	57344
56	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	58368
57	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	59392
58	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	60416
59	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	61440
60	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	62464
61	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	63488
62	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	64512
63	[-1.90829216e-06 -5.22011292e-07]	3.9140747664345036e-12	65536
64	[-6.69905377e-08  1.31046616e-06]	1.7218092783605954e-12	66560
65	[-6.69905377e-08  1.31046616e-06]	1.7218092783605954e-12	67584
66	[-1.20837614e-06 -2.36608251e-07]	1.5161563505961203e-12	68608
67	[-3.24102605e-07  5.41897445e-07]	3.9869533897176796e-13	69632
68	[-3.24102605e-07  5.41897445e-07]	3.9869533897176796e-13	70656
69	[-3.24102605e-07  5.41897445e-07]	3.9869533897176796e-13	71680
70	[-3.24102605e-07  5.41897445e-07]	3.9869533897176796e-13	72704
71	[3.44694475e-07 3.42645045e-08]	1.199883371094493e-13	73728
72	[3.44694475e-07 3.42645045e-08]	1.199883371094493e-13	74752
73	[-2.46551989e-08  1.39659234e-07]	2.0112580470892116e-14	75776
74	[-2.46551989e-08  1.39659234e-07]	2.0112580470892116e-14	76800
75	[-2.46551989e-08  1.39659234e-07]	2.0112580470892116e-14	77824
76	[-2.46551989e-08  1.39659234e-07]	2.0112580470892116e-14	78848
77	[-2.46551989e-08  1.39659234e-07]	2.0112580470892116e-14	79872
78	[-2.46551989e-08  1.39659234e-07]	2.0112580470892116e-14	80896
79	[-9.75909880e-08  7.21516236e-08]	1.472985772260206e-14	81920
80	[-1.90195896e-08 -4.54408540e-08]	2.426615995290226e-15	82944
81	[2.55358281e-08 2.61974451e-08]	1.3383846452670419e-15	83968
82	[2.55358281e-08 2.61974451e-08]	1.3383846452670419e-15	84992
83	[2.55358281e-08 2.61974451e-08]	1.3383846452670419e-15	86016
84	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	87040
85	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	88064
86	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	89088
87	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	90112
88	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	91136
89	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	92160
90	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	93184
91	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	94208
92	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	95232
93	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	96256
94	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	97280
95	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	98304
96	[ 5.40149877e-09 -6.52622563e-09]	7.176780992227993e-17	99328
97	[2.67681722e-09 3.98605107e-09]	2.3053953595375494e-17	100352
#Result: mean = 0.0012666816676537103	std = 0.007096676532363967
