#GEN	x_best	f(x_best)	#eval
0	[-0.382738    0.71248365]	0.6541213263705041	32
1	[-0.382738    0.71248365]	0.6541213263705041	64
2	[-0.382738    0.71248365]	0.6541213263705041	96
3	[-0.382738    0.71248365]	0.6541213263705041	128
4	[-0.42950912  0.5359696 ]	0.4717415029031369	160
5	[-0.42950912  0.5359696 ]	0.4717415029031369	192
6	[-0.14423459 -0.55891504]	0.333189643645717	224
7	[0.29238447 0.13678281]	0.1041982122233624	256
8	[0.29238447 0.13678281]	0.1041982122233624	288
9	[-0.20159577 -0.08301204]	0.047531853250066695	320
10	[-0.20159577 -0.08301204]	0.047531853250066695	352
11	[-0.20159577 -0.08301204]	0.047531853250066695	384
12	[-0.16100347  0.14014462]	0.04556263122342009	416
13	[-0.16100347  0.14014462]	0.04556263122342009	448
14	[-0.07756439  0.14014462]	0.025656749502243933	480
15	[-0.03675231  0.00974518]	0.0014457004440344558	512
16	[ 0.02316575 -0.0285123 ]	0.0013496036674278292	544
17	[ 0.02316575 -0.0285123 ]	0.0013496036674278292	576
18	[ 0.02484953 -0.01761392]	0.0009277495596575326	608
19	[ 0.02484953 -0.01761392]	0.0009277495596575326	640
20	[ 0.02484953 -0.01761392]	0.0009277495596575326	672
21	[ 0.02484953 -0.01761392]	0.0009277495596575326	704
22	[ 0.02484953 -0.01761392]	0.0009277495596575326	736
23	[ 0.02484953 -0.01761392]	0.0009277495596575326	768
24	[ 0.02484953 -0.01761392]	0.0009277495596575326	800
25	[ 0.02484953 -0.01761392]	0.0009277495596575326	832
26	[ 0.02484953 -0.01761392]	0.0009277495596575326	864
27	[-0.00290596  0.02077261]	0.0004399459297556952	896
28	[-0.01343313  0.00707723]	0.00023053608748003818	928
29	[-0.01343313  0.00707723]	0.00023053608748003818	960
30	[ 0.00438376 -0.00283591]	2.725974810215434e-05	992
31	[ 0.00438376 -0.00283591]	2.725974810215434e-05	1024
32	[ 0.00438376 -0.00283591]	2.725974810215434e-05	1056
33	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1088
34	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1120
35	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1152
36	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1184
37	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1216
38	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1248
39	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1280
40	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1312
41	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1344
42	[-0.00058297  0.0009801 ]	1.3004446121399617e-06	1376
43	[ 0.00032063 -0.00078795]	7.236624998636308e-07	1408
44	[ 0.00063235 -0.00044325]	5.963299023805341e-07	1440
45	[ 0.00063235 -0.00044325]	5.963299023805341e-07	1472
46	[0.00052262 0.00032075]	3.760078760454655e-07	1504
47	[ 9.27371509e-05 -2.77572295e-04]	8.564655784439806e-08	1536
48	[ 9.27371509e-05 -2.77572295e-04]	8.564655784439806e-08	1568
49	[ 9.27371509e-05 -2.77572295e-04]	8.564655784439806e-08	1600
50	[-0.00019542  0.00019346]	7.561582855489355e-08	1632
51	[ 4.99989093e-06 -2.06474807e-04]	4.265684467824372e-08	1664
52	[ 4.99989093e-06 -2.06474807e-04]	4.265684467824372e-08	1696
53	[ 1.19357708e-04 -1.00415629e-05]	1.4347095467561494e-08	1728
54	[1.38243947e-05 4.97045168e-05]	2.6616528819060816e-09	1760
55	[1.38243947e-05 4.97045168e-05]	2.6616528819060816e-09	1792
56	[1.38243947e-05 4.97045168e-05]	2.6616528819060816e-09	1824
57	[1.38243947e-05 4.97045168e-05]	2.6616528819060816e-09	1856
58	[4.64211567e-05 2.18712414e-05]	2.6332749930810803e-09	1888
59	[4.64211567e-05 2.18712414e-05]	2.6332749930810803e-09	1920
60	[-1.72973275e-05  2.25518763e-05]	8.077846626097003e-10	1952
61	[-1.72973275e-05  2.25518763e-05]	8.077846626097003e-10	1984
62	[ 5.20158491e-06 -1.00415629e-05]	1.278894716555436e-10	2016
63	[ 2.87727430e-06 -9.64928534e-06]	1.0138741499794296e-10	2048
64	[ 2.87727430e-06 -9.64928534e-06]	1.0138741499794296e-10	2080
65	[-1.12703827e-07  7.24483292e-06]	5.250030617946662e-11	2112
66	[-1.12703827e-07  7.24483292e-06]	5.250030617946662e-11	2144
67	[-1.12703827e-07  7.24483292e-06]	5.250030617946662e-11	2176
68	[ 3.84572941e-06 -5.22056760e-06]	4.204396073418308e-11	2208
69	[-2.55565533e-06 -7.99344870e-07]	7.170326378630307e-12	2240
70	[-2.55565533e-06 -7.99344870e-07]	7.170326378630307e-12	2272
71	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2304
72	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2336
73	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2368
74	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2400
75	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2432
76	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2464
77	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2496
78	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2528
79	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2560
80	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2592
81	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2624
82	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2656
83	[-1.85663514e-07  2.38366740e-07]	9.128964312472537e-14	2688
84	[ 1.37274783e-07 -1.70033366e-07]	4.7755711715688704e-14	2720
85	[ 1.37274783e-07 -1.70033366e-07]	4.7755711715688704e-14	2752
86	[ 1.37274783e-07 -1.70033366e-07]	4.7755711715688704e-14	2784
87	[ 1.37274783e-07 -1.70033366e-07]	4.7755711715688704e-14	2816
88	[-5.20440256e-08 -3.80658227e-09]	2.723070669278226e-15	2848
89	[-5.20440256e-08 -3.80658227e-09]	2.723070669278226e-15	2880
90	[-5.20440256e-08 -3.80658227e-09]	2.723070669278226e-15	2912
91	[-5.20440256e-08 -3.80658227e-09]	2.723070669278226e-15	2944
92	[-5.20440256e-08 -3.80658227e-09]	2.723070669278226e-15	2976
93	[-5.20440256e-08 -3.80658227e-09]	2.723070669278226e-15	3008
